instance,x1,x2,x3,x4,x5,x6
24,4.8012655489,1.6936108107,13.371284751,14.307532807,16.550141092,5.1252620171
470,12.038483966,4.2135186875,6.8097356388,18.844399108,4.5606542304,9.351374825
231,13.12588707,12.72382034,1.6441465721,17.271397045,2.0797145031,8.9583083692
177,6.9138096943,15.183275153,13.938530199,11.423524817,4.1078232564,4.1933164205
152,2.1144204661,14.915182055,8.7533259017,14.340948957,14.207196251,1.3826113767
206,9.3671307266,5.8095500041,11.777177536,14.043375989,1.9623774588,12.713938548
308,6.9343146197,10.760316921,10.946861483,13.930681422,2.6004986614,10.438996353
149,4.2914804779,9.5247893492,9.1512002663,16.478571462,6.1931317896,9.9290237084
270,12.1673407,1.0511088893,13.291740575,8.1154985665,11.689067647,9.0193091831
44,8.9178907648,14.022288898,4.0592528679,15.049390628,7.6599893682,5.5582793965
18,2.1569544189,7.6024003932,5.6144960348,18.061051743,9.0432184711,12.756922913
139,13.014114313,6.1104671173,8.8347776814,14.96675976,8.7603022903,3.5221433933
76,10.304284435,13.948136157,1.1536896976,9.8919284134,6.1325647086,13.750296381
289,12.961966563,10.378374649,3.9095217988,3.243717399,12.230551761,12.431791567
350,14.123978332,14.997130618,5.068336085,6.3109609713,8.3248990476,6.2570913606
253,16.103838261,13.762538161,8.4703701935,6.5895394241,1.00407812,9.0952259202
467,8.4547841139,10.80598355,9.2040158699,3.5821686829,12.769057494,10.198061493
354,16.55603826,16.004010182,6.7674438076,3.8699143939,10.212047093,1.5052976452
218,13.461458787,12.92077419,13.576533068,5.4552625977,8.3425370604,1.0925816351
411,7.6533681564,7.6118220715,7.0357881733,12.802256531,15.821720477,3.9163493176
266,4.0256156661,18.516967516,6.0410142757,7.4762594686,7.9559635743,10.789353933
472,14.553857651,11.237963345,2.9558187311,17.090579826,4.7776634842,4.1319598306
219,10.712634206,7.4970273646,13.920449697,6.1747489134,4.5912325159,11.851606393
458,9.2651899755,4.2261995515,4.9152321303,15.406230961,15.640428793,5.2661104137
285,10.285126902,13.305808663,4.4834115622,3.7805741187,10.615903407,12.223417251
426,3.8177930713,13.665504095,9.7779088386,13.782986727,3.2379235178,10.395461243
230,9.2932335846,5.0631400724,8.142827448,15.199724106,8.1326513402,8.8220553214
6,9.0492388606,12.455329466,5.0012967931,6.3912740373,15.961843032,5.7933316256
455,13.474171001,18.375023243,1.6414656036,1.368647438,11.003239956,8.7825997849
187,5.1141347513,17.203030031,6.1302729161,3.5841689864,14.736893956,7.766455913
132,13.928462397,9.3447092767,8.8382404416,8.7232249775,5.4032313935,8.2951457941
166,16.991763543,4.9539267197,9.0724306295,11.551487515,2.8727463931,9.0862628832
496,13.951074395,3.898196402,9.2313570576,7.7100496409,13.5007216,6.1935370094
225,3.2992443107,7.5267664157,5.9719254782,14.051102679,11.942848869,11.683622467
418,13.649799082,2.2027682867,7.8929518461,14.505347679,10.976833839,5.2425303468
101,12.833755806,6.8278332055,6.1108053208,9.7989396509,12.827124603,6.0577465836
173,11.843567885,11.52092617,10.112323533,10.553354267,4.7595983818,5.6327793468
82,6.0036931373,12.05754608,13.826507713,13.550917967,6.4980533645,2.4651525656
324,8.6665603146,11.216230373,4.4828332227,8.2751615886,8.4244882315,13.273435806
340,7.6644195206,16.024194894,7.6666652129,13.058999698,5.7076326087,4.1648348714
294,1.6294324212,13.967352479,10.503903861,7.5604558536,9.7234860286,10.769690213
127,13.47184607,4.0402845219,5.7343633461,17.168232527,3.2677166685,10.440969402
135,7.8952179439,2.717001508,11.65901068,14.060602883,3.9482699409,13.596038644
144,1.6340809464,18.326971024,10.037417865,12.293663224,7.9368086122,3.615566669
338,9.1605704576,11.670675425,13.067746757,3.7330353837,2.9109701663,13.235797296
131,10.558100108,2.898440375,4.319749705,14.857886466,12.707333922,8.3613257566
318,4.6276834197,16.809341867,5.9450882191,6.0744649237,14.985288754,5.1672624948
368,11.090032611,2.7241887008,9.6577366712,14.486332687,13.673370212,1.95791128
226,15.767946329,7.722807107,5.6085044632,4.9680498368,9.7308175638,9.7609006017
208,1.222183153,12.989265285,10.486439274,4.6646500584,15.412990231,8.7608949165
387,13.551256735,2.2259753165,7.5184273452,6.9769754428,15.906229235,7.0503267273
94,11.234631516,6.1778421206,6.9730123177,10.123952695,14.192205846,4.433491064
86,3.2016314343,16.926460871,5.5601199714,14.391010469,1.158113353,11.757721539
220,9.3445051238,11.777168167,2.2614309927,17.811754266,8.4324394874,3.2862409304
302,13.951952964,3.1466305899,11.320381604,10.864752979,10.855236348,2.7086725507
442,10.010388613,7.7925239555,13.939575289,8.5209202887,4.6017006636,7.9275102287
280,6.022571031,10.337035145,5.2668347962,18.916702562,9.23336735,3.0146234243
404,13.922496218,10.12729619,2.4974458315,9.2485980834,10.221835811,6.7192238041
475,5.3995138481,3.6948582833,11.970239288,16.109842723,7.8223277777,7.7206062104
363,1.2836184353,1.4783245488,11.747976335,15.792452559,16.010260057,6.3837645976
102,3.9063796774,16.469004076,11.215182763,7.7014859384,5.4390491024,7.95487814
422,14.489734244,15.282317355,3.8810640615,4.9474342568,8.6910592206,5.3577679733
138,10.72530197,9.8802263211,12.67033117,6.0889304834,11.53937728,1.7312688164
331,11.054746654,2.2950804704,8.5837523744,5.7114581419,12.954137847,12.025569873
320,12.76121147,7.6412642524,11.055834977,10.880815409,4.620977249,5.6589829305
140,14.977828186,13.171646924,2.28380765,4.6985734059,5.6847293675,11.7344446
11,13.559816904,5.5348474733,4.8270854116,1.0558172432,13.922984041,13.584852675
327,7.3991350755,11.570869945,1.8329102159,17.087268103,12.521168102,2.0734830529
100,3.4605084434,2.1844553496,9.0091255624,14.373149417,13.838416144,9.5137339209
17,5.959693145,10.764531472,4.6227618782,8.5696593332,16.709229715,5.7520838068
450,15.805296618,9.2487548208,5.6933883145,5.0363177601,15.340114053,1.2345670091
462,11.162443809,7.1288813236,3.1987839011,6.5456327898,14.687721275,9.6030314132
110,1.5614711307,7.7168755401,4.6401741744,15.383092881,11.918310363,11.092518626
306,3.6469842196,8.2122610002,1.8389228389,17.733216458,15.003200036,5.8458825659
415,8.0787511617,14.244582183,5.7924945313,6.0234967708,4.2777617089,13.837959965
347,13.194514722,3.1403276501,11.849805399,10.571196065,4.1026250124,9.3606873059
251,10.259136166,8.7469506124,2.9207657757,9.1863845638,9.1574334651,11.938791806
337,7.9483098909,10.904378125,9.0928672876,14.109320034,4.7474083677,5.4066425068
493,13.479654774,7.0387329659,4.3962361976,3.9983267304,16.206110492,7.0640244791
165,5.5015459023,11.634048788,2.5157485635,15.619317535,13.718911663,3.1817199469
483,1.3673500158,2.5216707052,13.372626195,18.654590714,13.353436839,2.8208675578
356,1.7508781925,7.3640205297,6.0216334376,8.1537421145,16.947454631,11.84475367
63,12.560133398,16.300540115,6.7717134971,1.4936773162,4.8531799465,9.6248509185
437,3.51360422,16.196887266,5.5838688065,11.050635386,13.407442424,1.827509769
288,7.8002795689,6.8695483743,11.872805208,15.670897885,3.7649281658,5.5722981372
250,3.9647873528,7.2113203839,8.6641961425,17.462286018,9.2260837033,4.9648391278
293,8.1182870083,16.673992898,1.7664387273,7.851366567,6.1296264157,10.922218722
333,16.331266087,2.4976261011,5.9388377776,7.8908540229,11.210004345,7.5619578392
202,13.841299243,16.348113848,3.4522646014,2.2504878738,13.2904067,2.2370129507
353,9.0847145244,6.6630123542,11.83380798,6.9061251809,3.0163729824,13.788042715
126,3.8463550545,16.092495373,3.5766017251,6.9775397461,13.740930762,7.0429871802
97,13.260854125,9.5646298341,3.1622080121,1.9497425351,16.328593034,7.0056913157
103,4.1151979119,18.215840332,3.2866258665,6.2470669639,15.705316506,3.6784235612
473,1.1770631969,9.6286473782,7.4028022673,8.3710874119,15.39235526,9.239639062
249,4.5642979927,8.5663094176,12.275129789,6.8602802735,6.4278130159,12.487747943
221,3.0981870815,11.850726995,9.0249195083,15.853026193,6.8549388573,4.4455016057
484,2.5141044855,13.54970374,8.8298009287,4.6142555377,11.615646619,9.9287077652
120,13.307991203,2.6438079677,1.3574344346,11.468492877,10.595816091,11.664979838
328,9.7312271781,8.4506599158,5.6963877021,15.562922188,10.277260568,1.3016305154
428,15.299283788,9.1453301571,1.5686822566,11.233513946,4.4396370053,9.2654580183
87,12.074793186,8.6383535727,11.22560271,3.872265832,10.709919278,4.3760711493
54,15.166980419,7.8076143777,6.1362546505,6.0934594059,9.9972785711,5.6342445049
57,15.568289731,6.9851226821,13.340414277,6.2834568582,1.9973628074,6.6459224145
453,8.8643620461,10.317346092,5.8934881142,4.2146666353,7.8821455427,13.639253285
355,10.142268207,14.887646128,4.3397375494,10.018947464,2.6285887472,8.7640683753
12,7.2119379863,17.809818922,6.7871962942,1.0942129772,6.6155569777,11.233913863
201,1.4134214893,5.1334130811,2.9534374005,14.756637002,15.373143375,11.067824174
362,9.1725235209,18.039816853,6.2745614264,6.6195491394,1.3281023987,9.2086948552
388,15.152552001,13.796469085,12.515864517,2.0709420973,1.1104078479,5.9495167399
373,3.08531975,16.354156924,1.3671571678,13.014898139,13.183661226,3.3784153976
319,12.271821793,13.649440877,3.2285672096,3.5935462615,11.403016318,6.2014733383
378,2.2234102599,14.3195197,2.4690017754,5.2438635062,14.466164492,11.467660464
171,1.9654398672,10.724053678,4.1314340697,4.232233671,15.769391205,13.297730603
286,11.583702654,8.3122510826,3.8529534102,11.790066969,11.317477755,3.2437425717
405,11.461322211,3.3581866659,5.9026233398,15.419508101,1.3788510002,12.504273338
104,2.4053229205,14.262815475,4.561135204,10.947926164,4.6033216715,13.243672072
435,2.3125582412,9.6161839659,12.062940787,11.051239131,10.607534677,4.2442912706
321,13.876879804,1.2645150903,6.1412539408,9.4033082137,7.8099224083,11.310852456
419,7.8111120015,8.9156997809,2.0973420332,5.239887102,13.219768804,12.461742178
361,16.520547003,4.5962275602,6.5389078152,5.7714028899,13.774554092,2.526089499
447,12.336139183,6.5922764465,8.2120594797,12.450569731,1.3674965091,8.7271518656
2,7.2007792667,4.3932733033,4.5967427113,15.167832951,12.099426512,6.1140552789
48,7.3087684959,9.2596477452,2.8669839546,9.680249006,6.7689316981,13.624284396
376,9.0171049498,6.470105187,11.088425387,4.6967758145,6.7501471639,11.485535034
157,2.275360696,13.082001719,11.357624769,10.407668156,4.4919344336,7.8225633444
175,8.895405408,14.934999987,5.5269877496,4.324854908,2.4104664251,13.310666679
137,14.29304105,9.3563188999,9.5278936378,10.475630647,2.0237432495,3.6919839478
160,13.667276118,1.6719136927,4.5024282583,15.745152512,4.3209542222,9.3454004002
346,12.682981793,11.370350045,4.7635385639,12.483290816,5.9894187711,1.9620468491
28,11.636690971,17.377201981,1.9969398775,4.4380121054,10.826158073,2.9710068814
227,7.1797112375,2.5590854841,9.5052489787,13.974923823,4.0940964036,11.860467139
492,2.5598242097,10.667057524,5.4032320981,14.798523388,2.2994068637,13.404746237
498,13.751067169,4.9267418482,3.7911136132,3.4792182213,10.293730929,12.75628829
379,11.220506355,15.009883143,12.931503958,1.0410585809,7.2188526057,1.5465097993
155,4.2440020703,9.8403872023,11.675042765,5.8760617678,8.5308221467,8.6610699985
330,15.795463901,9.3691030373,1.6822522655,7.3235978,1.9307449199,12.630175241
74,11.561701991,9.1528841252,9.6344797846,2.2858578875,7.3968176767,8.4987175222
271,3.9590705223,6.4525469732,6.474450219,18.946748524,9.5636792108,3.1276395654
133,9.7527364418,9.5683175405,6.2042569425,13.086298911,3.5646357574,6.3268240036
34,2.6325102635,18.664039675,7.7602208415,5.3096088623,4.3962768503,9.5100050778
311,11.335810788,5.8877536007,7.6875992254,4.948790587,4.7364316545,13.546182038
317,5.9079221003,8.8234945252,9.6670555749,4.293896114,10.072678924,9.3737481073
260,13.266565915,1.1918664575,1.6768819261,15.94317994,3.5995244645,12.256251996
237,3.3466727026,7.7839656677,4.4243316634,12.170406437,11.167895861,8.929558567
452,4.5525922365,9.1777957994,12.528541203,4.4531627181,12.89898999,4.1202759712
69,2.4369087256,1.4659946351,7.275971652,18.386976499,8.6985455453,9.2860304373
32,3.8896010965,4.6582131004,4.4514473304,12.816705364,10.211894087,11.454977761
40,9.204308141,2.8674710114,13.694635572,5.6492419904,8.1995178536,7.8493600353
309,8.7947771512,7.0618717796,5.0122024354,7.2066326998,9.5220993385,9.7802942372
42,4.9103984162,17.35808747,8.0244343539,6.8336557406,4.4179498106,5.5946389905
14,2.7889257632,5.679788135,7.1420565185,18.77253526,11.044463627,1.654387136
479,14.331937172,7.2687732214,4.6650637886,4.0274102497,5.1306781471,11.481004813
385,10.486817595,1.7650845856,10.024865508,6.2608916308,11.537443668,6.8293107096
431,2.4210668206,5.0955372597,5.8762490235,11.306821434,14.71494155,7.3560609124
223,10.051796183,6.6417247551,3.5970211001,11.690787994,8.8693633787,5.8613878158
392,11.611924741,13.871283187,5.0113227752,9.6228673686,2.5599796213,4.0128534958
