instance,x1,x2,x3,x4,x5,x6
2,13.611729383,11.111045539,10.674724702,18.302458177,8.2175047733,5.3321988399
344,13.72885355,14.824744312,10.559072456,1.5134052276,15.186546929,11.188775488
20,13.178587839,15.89088287,7.2152309399,10.725507829,13.719146702,6.2659433021
88,12.585053701,6.9326911913,8.32326838,14.660079678,11.601420969,12.796803203
203,15.110109352,18.093990522,4.8204703014,8.2803008351,12.507910106,7.9917946074
322,15.307502113,8.1257832875,8.3001482321,17.062573034,15.761916317,2.2025152615
285,16.122649681,14.035900857,4.7328831651,12.033329509,9.9746815749,9.5221768026
443,10.564116098,8.3637690465,8.588065553,18.795766283,8.0436556339,11.998880261
325,14.627293732,14.229999591,2.6900833747,13.616667476,10.590403471,10.534885906
473,14.248961609,3.6776593933,11.646166216,9.3367299438,13.500785548,13.804051503
46,12.956252612,10.310323486,6.9606227209,17.036720759,13.013644475,5.8426438342
165,4.9744684547,16.794155329,12.71000285,9.4114691615,10.468404893,11.512326298
185,6.9422388151,17.762385594,10.673532153,14.011699461,13.39916952,2.8406961351
6,16.11801111,3.6548962984,11.876724476,16.388125986,14.666283567,2.8290244858
161,10.283947669,2.3475437872,11.75845509,18.590060864,15.512826443,6.9925648752
253,12.040265046,12.433524549,9.416479348,10.563399843,12.587504521,8.4108569813
312,6.3970184326,16.900167709,6.2727111839,18.552493681,12.079842176,5.2374817561
103,11.967390571,16.306286362,11.072054028,10.289620982,11.290860876,4.4247738575
183,2.6100754589,17.808386886,11.519877409,16.480926047,5.3814397082,11.471889374
445,11.831437171,8.7024799641,8.6889900221,12.287377744,12.318307657,11.205592806
196,6.389332369,18.389016214,12.452034388,8.3078411203,10.887669377,8.5870694246
480,12.915015265,4.7661812166,12.232714679,10.38541572,15.135406032,9.5382991894
19,8.870082099,13.708048431,8.9785527468,15.557146796,5.3950301372,12.378390613
114,1.7043834925,16.52755983,6.0698943029,13.940748247,14.498348176,12.089507717
479,8.5183422789,18.194278158,7.1444116673,14.012407904,8.2239435464,8.5909262164
317,13.845992811,6.0438870243,5.2971636276,15.54308664,13.638569396,10.26859252
380,12.040649638,12.932315798,5.8197608239,14.279995062,8.1303256936,11.421062416
85,9.3185193278,16.008637998,6.9500783905,11.841375548,16.171268247,4.3161425695
415,13.524420947,8.1384706893,8.7567259527,15.553095035,9.8798669577,8.7313887628
235,3.6723743491,16.234776788,9.3041692863,15.502658395,8.5111123696,11.354372087
450,8.352227319,12.526746403,5.0001242417,13.91042792,15.392519046,9.3085584466
242,16.554322854,18.937257725,4.6586640866,1.9271711763,12.426830713,9.977630113
186,9.5400842354,12.907921078,11.869166218,16.534906094,11.201503884,2.3370999319
316,10.981526703,17.008751065,3.6920594634,12.456402371,9.2165730111,10.805836545
484,13.556997262,10.88368914,12.988193303,18.731092487,3.9253516644,4.0152639744
124,14.75433474,16.890983565,2.0955386697,15.03886991,5.1378903612,10.129714164
300,8.3257331513,15.027619636,9.8958449587,18.034679279,5.5562228933,7.1912169179
440,15.775105603,4.3131666793,8.2481647772,10.939790584,16.072624583,8.5324485719
391,16.339058302,14.404997372,1.2941817099,17.756994425,11.304934498,2.7405720726
222,15.81101751,12.202104087,13.501036726,5.7704139804,10.492774181,6.0623814836
237,1.9043985009,18.619604482,13.6018184,16.640123509,11.879659202,1.0996101091
236,2.4671512432,14.266062533,3.0407238395,17.723621412,16.775868174,9.3162342014
381,6.4829829484,9.0764354309,12.251431205,15.263209097,8.223285757,12.282692714
278,13.110662129,13.055206351,12.643476498,4.4228512626,7.8535316288,12.446029532
181,4.9867148697,7.6453603543,12.281662522,15.730424795,11.003845014,11.880790011
433,1.9094642624,16.263117226,5.8884975503,10.568088458,16.828492504,12.054497645
3,13.007841855,16.073004711,2.1776562876,18.753771146,7.5279545039,5.8811731613
178,9.700771831,9.7333280365,10.55331112,8.9945025118,15.629367255,8.8067880415
320,4.6454118267,14.688507988,9.9360652098,15.048034901,9.7137800716,9.3296482484
470,13.569336869,13.996299126,9.873606039,4.4873903454,15.38850686,5.8820928116
483,6.4874932393,13.66932548,8.2744216416,14.919016193,10.914783083,8.9037477225
264,6.4118189886,18.03935149,8.8611713813,12.283491977,8.5920136198,8.9491174656
435,5.9561049305,9.3237375747,13.004262591,10.379974193,16.251780592,8.1914368188
84,13.073384348,9.7859697873,8.6317499597,9.7195245968,9.6331551932,12.221623776
167,10.362317186,18.001814406,4.9129736575,14.915489478,3.0734278001,11.405168946
334,11.511429153,15.948607667,2.1044736817,9.2829620298,14.85333043,8.8849308314
402,14.700630251,8.3318752469,11.084596018,15.222822657,6.0532054566,7.1504734636
404,13.390230078,17.158429623,10.80676474,9.1775432108,2.9250655845,9.0185602745
272,5.289840959,18.568523999,5.2650980284,9.1652448089,11.886594214,12.195183006
171,2.9408051521,12.590720206,9.4174624854,18.268244112,16.247892901,2.8687239187
263,12.447966404,13.102320919,5.8047417141,4.994873859,16.686155129,9.2001455482
37,6.751357466,17.8932102,13.019516023,7.3650431302,7.7329056598,9.410062829
90,9.6718320213,12.133958435,11.559460102,10.445622478,7.0091927499,11.282328262
499,12.604923926,16.194227789,11.113851132,7.3628739733,8.2157130465,6.5545953843
109,12.832128417,9.5255011991,9.067379578,15.74489898,11.416399729,3.4414978074
452,12.806297559,11.700305805,9.2936492763,7.8168727891,10.644278705,9.6464930323
488,15.628188267,2.3986334316,10.676843724,8.3036862109,11.451973137,13.402901873
251,12.322298855,15.231876864,13.92455133,1.8814070579,6.3623006456,11.986845581
456,12.884792756,10.856843974,3.3871596728,11.137457411,11.76477088,11.61849119
75,11.995538216,5.409972698,5.7759780129,9.0913150189,15.444452524,13.919595371
329,13.176907372,6.133626123,7.9636456368,13.072524909,8.5036266446,12.579165174
439,14.863763947,8.6999163716,12.969707235,11.104599495,4.1445079446,9.5775723008
351,9.309357211,7.185659464,13.658859805,4.8760309485,14.63647316,11.651809173
12,14.111260768,7.3452315885,2.1825460228,16.93688904,8.7733848654,11.958912657
463,14.020963784,7.1511294972,2.5690096603,17.842456963,5.8038541228,13.894809885
123,6.1390582211,8.5911048893,11.69581623,11.651956653,9.2635866329,13.768160914
393,14.763356421,12.830174383,12.536006928,9.2245649961,5.0183582008,6.3815153958
8,6.1113051437,18.712794763,13.689555302,8.847694295,7.7989248261,5.587327302
30,11.884405319,7.4176545637,12.542491163,6.4200498317,10.759327028,11.391548256
496,12.535775345,16.59914508,8.8716608449,2.3999672648,6.1875948161,13.740092024
286,16.629123624,10.388256611,7.2421814043,6.6711610602,6.658751592,12.63359223
201,7.9222799651,18.846692602,10.81857995,10.326870046,6.3295749202,5.9536168138
368,8.7382337339,9.0584279094,12.902186364,10.843400676,5.623976443,12.987892134
446,5.5802862085,11.932061207,12.352938372,14.972739666,9.9482905567,5.3541874464
331,12.504646651,16.896802085,6.6375478234,17.488085977,2.0801716782,4.5097154449
493,10.06491176,18.292659498,4.8366451275,9.5403350764,4.1670603007,13.133222964
343,5.3501945697,6.8209110736,12.134907256,7.612233229,15.122096885,12.964683422
494,8.473237481,15.805871957,3.7534032257,9.5712871607,12.897286672,9.4184821926
301,11.451699235,7.9022634737,4.315325564,14.701335276,15.868736587,5.6742323069
399,11.218306221,9.8516028593,5.3274442542,11.237269512,15.571893305,6.6943364902
74,12.065466151,11.611324585,3.5834844678,6.3240244566,13.325773727,12.95078545
238,15.037019141,4.5646567321,11.829347381,14.710345402,1.1872403584,12.517402912
310,16.971054167,8.624489997,13.317757357,9.7224231679,2.640217606,8.5445122037
127,12.233874332,12.476911438,5.1625336732,11.781944485,7.4161579311,10.706990781
428,1.0191058442,15.863828589,2.1358524368,16.131339028,10.858193815,13.711413502
268,10.991445079,16.556595195,6.3893998605,6.276186232,14.929372713,4.4330444629
125,15.303344097,17.18801223,3.5140812283,1.6512441416,14.426432054,7.434518907
126,7.3261352479,6.7099402244,11.940311731,17.128419337,10.041488774,6.3552790591
211,10.111520879,7.0070017166,6.7190619793,8.9136743317,14.454710394,12.252454714
492,6.5714584701,10.178256736,13.445334762,10.86242294,10.32797043,7.9784213556
487,13.796262335,13.47545273,3.2174012021,8.4993587732,11.993291356,8.1724725529
362,9.9051986746,10.718127261,8.8303884848,12.808429723,14.366521016,2.3143853599
197,13.951620404,14.781411184,9.1749319697,4.9281175029,9.7182636186,6.3775832911
81,4.4720490389,14.652227524,10.873196308,7.4154025097,11.788983211,9.7011608398
159,13.29370115,13.496638175,8.9630232947,7.1594981905,4.5183382891,11.152666201
339,11.700232141,13.871491062,6.0982123716,11.670646671,5.1997057982,9.9737597217
166,7.4542809911,9.3338728421,9.0915257924,15.431084016,4.1681435108,12.975521091
245,2.4818678312,16.44355516,6.1471351068,15.289831476,12.786541972,5.2653191995
349,13.105387196,2.575026636,5.8474031175,18.90299851,5.8954536095,11.947466274
340,3.8414675519,16.585010903,6.5827272413,11.123955066,14.553139571,5.5672522797
289,16.468616981,10.664582331,11.053897445,4.5336195673,9.7481791079,5.7563561418
387,4.3544980884,9.5464326553,4.0862000119,14.897889187,16.804781552,8.5241548871
218,2.8080690503,6.0171473576,12.786655953,18.960320326,6.427041389,11.200614813
469,9.0429856442,14.1586014,7.9649397475,6.9065898946,12.066975091,7.9656216458
474,6.7308567017,17.855454127,12.440950153,1.1317828549,14.781705912,5.1582975902
388,10.0679214,15.081410378,7.900356987,10.938768952,5.8891503811,8.1564733023
495,9.2599892169,11.720812076,12.126347494,11.230444225,10.333042514,3.2931140177
78,12.570096813,10.334308222,12.824696597,16.982766298,1.4410854504,3.8099210516
29,11.159333125,6.4812356378,10.026811019,8.4695617487,11.023601864,10.645832256
115,3.2951419801,17.290337812,7.1061579997,10.666011571,13.416800022,5.9812519641
451,1.2022103369,11.381648557,7.5322991591,18.009144607,11.87064052,7.6707420228
354,13.336692885,5.112804634,7.155648299,12.94922115,16.116858229,2.9510042572
410,4.4428157508,3.2774567134,7.7651227021,16.226836104,16.235847745,9.4058472586
276,10.125107661,9.3288726555,9.6167381424,15.552393059,10.151438575,2.5659213483
155,10.538076188,10.252245493,7.537841578,10.44686015,9.6085058823,8.944718211
191,14.919109225,9.0857843626,13.143139301,1.5114689032,9.9301356561,8.7129534632
51,13.313042387,15.247071126,3.0198904499,4.8883696715,13.459780961,7.353303157
152,5.3372622244,12.992596053,13.163238758,11.621260128,11.888709951,2.2742278241
157,2.6090947911,15.293444005,3.6913285309,17.510647575,9.9160856903,8.2478353283
219,15.041165214,1.2005744879,6.6807077071,8.2142469035,12.600699421,13.485509139
72,8.8781705536,13.212993876,3.1439235923,11.535988769,16.130007431,4.0921687523
25,14.677511517,16.372975344,4.9439065561,9.9692562227,7.5178047344,3.5087195456
273,10.584904581,7.4064160995,6.0445159303,13.453867158,15.361728352,4.137014366
239,9.6935710199,7.3863444924,6.201067823,10.909535807,9.2095143273,13.531200031
323,16.484928552,10.367724758,9.3791459815,11.155834687,2.7459193617,6.7733927921
254,10.026378229,14.172226904,3.888061187,10.021675451,16.464808915,2.3025527666
82,6.0751396529,12.55299357,10.367276493,9.7772281202,10.533304494,7.4388903424
47,6.3922703043,18.17708677,4.656205052,13.563671808,11.774313286,2.0697766626
353,13.037066355,9.7595175444,9.1322388516,13.432416552,9.3356047422,1.8823065453
356,3.7540726848,6.8106021667,13.313314985,11.085833885,13.430074427,8.1597147915
271,13.215691831,18.228666773,8.1627533096,2.4533649669,3.5796722136,10.907752263
153,7.2461523861,15.169540135,6.122687602,5.0747958673,12.598440479,10.252517451
129,3.1668927558,8.8477124167,10.47599211,16.081961508,13.210124023,4.5975996009
64,9.029262837,9.9911589362,8.9276579979,6.684463589,16.023729112,5.7215921609
143,15.339675535,7.8296479536,3.0848267979,17.149514501,1.2798776105,11.659124884
411,9.7261003964,16.384348589,5.002622216,12.320548203,7.7343186587,5.0508256145
17,5.8347458169,18.167189373,13.811392152,3.3631881056,5.0131909996,9.9910757779
384,11.467264738,13.638984051,2.841915953,11.064282449,9.8120551109,7.3395222833
73,16.526448328,2.0151151647,1.9543627524,15.596712682,12.208191261,7.7316758265
204,11.218437415,7.7342650304,9.725143156,2.3219684632,12.637612458,12.381669874
146,4.9838497415,9.2261864878,10.858649879,11.221619044,11.251310915,8.4017663223
247,8.6986246891,18.101196616,3.1420525284,1.0573407211,16.276521631,8.6565461911
95,8.5585742258,8.3304820824,9.1416348752,18.038253243,8.3312129006,3.5244263257
139,5.4264374897,18.880412441,11.946157689,8.7269690689,7.288415391,3.6071140622
199,12.822263781,6.2259730035,7.080309178,2.8692938993,13.690583378,13.158973621
448,1.5331821144,14.674183835,6.5355237729,16.37350301,7.564286083,9.06812638
313,13.525865354,18.68605598,1.5643754706,2.550195537,9.3819053546,9.9665718263
396,8.1992479712,5.1704070256,9.8811394556,12.47130397,11.849226061,8.0980691544
371,11.706609048,15.356703318,3.3267799669,10.838059715,11.046206217,3.3701832748
266,12.135729332,13.308861273,7.9585517319,2.1383889043,10.517903022,9.4912978536
86,6.4288693853,17.71318847,10.558592714,1.8976860298,9.7732764184,9.1384378315
52,9.5615351461,8.4167437474,4.8349199705,10.46699512,11.711819496,10.505444157
230,3.7848532125,15.685950782,1.1427164397,12.449769616,15.444945898,6.9175263545
149,12.830852069,6.6071771402,2.2756362478,13.803712563,11.955870513,7.9283889416
385,14.161463268,7.4241766147,11.030594996,14.535085888,2.7193829119,5.5105357021
453,8.1443639323,11.348420631,11.979693983,14.429452019,5.9837825298,3.474257285
326,11.826475523,3.7869050624,1.5069028744,12.716190814,16.658649165,8.6167973881
412,2.5802146196,7.7733128932,3.1265692108,17.123165376,11.037848499,13.460400191
156,11.610866643,3.6516744331,9.4891266858,4.8235229226,15.138455823,10.355582064
327,4.7480774857,8.146311943,13.811493271,12.27993194,4.1373775192,11.908296673
132,6.0167941228,11.183987941,10.190599,16.538960928,4.7546024062,6.0707054485
27,16.91936478,5.5353209083,8.9689801459,1.3068567435,11.992961161,9.9575037048
256,12.057486426,2.1896861894,13.053794194,1.8863233291,15.057378571,10.415353622
220,4.8285957426,7.5291227279,6.8860430145,13.488022249,15.183327287,6.7440866795
226,10.016522557,18.219325242,8.0999831776,1.5219860794,4.2544316649,12.517819826
284,1.3673384637,18.844712797,9.1249043653,8.6347749694,5.9051877037,10.580089614
297,9.7505355291,7.4998213127,12.495286066,13.266814591,1.5127338022,9.9102709733
465,6.9677501656,14.878280726,1.3371621075,16.58811828,2.9032903425,11.755035216
133,5.8083690479,5.1700991667,4.6353527389,18.526751595,8.0943487883,12.168433854
441,4.027781792,12.774904314,8.6948744177,14.007505442,4.7000317015,10.088301754
106,10.106415048,6.6309716869,4.5663006292,8.0521333483,16.440650776,8.3129851958
69,3.0723810419,15.41603889,3.1476903399,11.923077014,9.6839927807,10.791712717
26,10.836368337,11.166026822,5.4000996766,4.7493907516,10.353925947,11.524864468
24,8.0980973803,16.061540175,3.9977533738,8.8083165623,7.4520431571,9.6061073425
162,13.527012311,5.1930347988,13.403467073,6.2139548925,3.1984313764,12.417414474
434,7.685824506,7.6055545453,6.3388907893,11.921532845,11.857707508,8.3652257319
39,6.4121744744,5.8948534373,9.479625935,15.116885405,6.5468548127,10.251259711
70,7.0577551052,9.2554531265,3.185307611,15.175311062,9.5134455413,9.4115730773
258,1.0857420191,8.9660955002,11.947409065,16.769031262,10.07488751,4.7141940715
255,15.180901431,3.509530758,1.4626712983,17.970671307,1.3358351178,13.848709331
44,10.119045094,8.4953045473,10.081374938,15.553124807,6.1098041944,2.9188939673
35,4.012728449,6.8905251808,9.1208680358,10.496448981,15.074781455,7.590954955
116,7.0898511894,10.87256187,10.252537679,6.0397380786,7.939701438,10.912059997
486,8.7562023476,15.18183541,4.2808258529,12.842397469,9.3313707449,2.7014211258
144,4.3397136033,12.813212386,12.670618525,1.9511523796,11.947852567,9.3711353811
304,3.8428295814,9.1791672967,7.1044921679,18.83322078,2.7351984344,11.353664936
54,15.236288302,7.3032468534,12.838891328,1.1247127154,14.896392137,1.6000516317
118,5.6902070567,5.975664753,7.2699862248,17.754576087,8.5102357827,7.7094718814
298,2.9807145745,15.729849985,12.96703657,15.592488496,3.6118312925,1.9046915837
10,9.8575340398,16.59942307,4.1407710253,8.0324545256,6.5758922882,7.4771720259
279,2.8301443197,13.687836628,12.254762181,14.632587756,4.616184555,4.6395771476
458,12.001642335,12.984349689,4.87860504,2.5244204388,10.834051568,9.3347412937
87,13.74640125,11.452396555,8.8147040666,3.9682985875,8.9243730083,5.632502991
172,7.210365802,5.4118652605,8.3042670328,4.365859895,13.840348229,13.351235902
43,10.83499616,2.38117179,12.041717621,10.66622409,12.428017188,4.0987508765
232,16.534458783,5.0172324516,12.824542981,1.4188075378,4.577600684,12.064321791
112,6.2455835715,10.249256426,6.1353207289,17.896279536,9.3812220469,2.420217837
341,8.0253314376,6.2845161171,7.697066969,18.206855502,4.940119911,7.0819605538
464,15.457918245,3.0985471318,10.106512374,2.9471169743,9.4815003425,11.109373063
22,8.8065841794,12.121930303,13.540731589,3.2233258714,5.8627195172,8.5834554394
195,11.703974046,15.410567049,9.6455021433,3.8004863355,9.592798993,1.9758534839
119,8.1947315447,11.659178433,6.8981239474,5.2002695212,11.679109596,8.4653081123
147,1.7408158444,3.4415097488,3.8104395543,15.24306155,14.095127068,13.724427797
221,11.748433124,11.937907442,5.8243691244,9.6279528537,6.1582496539,6.7521529822
240,16.888414804,2.8716741921,11.535900012,5.463608203,12.910410333,2.2759039197
138,11.837131876,13.543236435,3.0149589297,10.020398334,2.2569665276,11.216780528
333,13.138978262,11.480434897,2.4572584666,8.8453488164,3.1962981708,12.762524727
173,16.315729145,7.5961970682,10.096678633,3.1733945808,6.5550432317,8.1015742142
122,8.284111321,16.332494968,10.282293632,9.598976078,3.6892305613,3.6414867204
4,7.3750484847,13.439276369,7.3635827182,10.398335833,6.3569072075,6.7303622314
455,4.3728143051,18.971727162,6.2688780858,7.5371874012,13.328457724,1.1841168667
299,12.809909109,4.0787678258,2.8226232158,14.091653932,6.3668976575,11.491436335
475,9.1531430557,18.282644595,1.5458304526,8.632039112,4.9948064983,9.0207706545
216,10.194752119,13.919692504,6.9264815461,5.5873652264,12.910249166,2.0374714257
179,10.3858415,5.0490908208,8.7943416014,10.992054449,9.9068312608,6.4366302069
177,16.72203216,3.6284632878,9.9902513416,3.2602292704,5.6686037444,12.261327607
476,1.9846445546,8.2718263203,11.368553724,13.586433709,10.342891809,5.8798544307
314,6.898247011,8.5846755505,4.9855906335,8.1918814923,16.086969007,6.620997193
400,10.195289347,11.444689865,1.4249107356,5.3581345705,12.023125693,10.782411962
417,1.9353951253,13.037109335,5.9784085262,7.3500437522,8.9630096704,13.956819713
168,12.706524506,4.1064911843,11.102155671,12.012053845,4.3720008731,6.9130568721
436,7.7267965861,9.3534359275,1.5239955892,15.758928329,10.807085726,6.0326922904
214,2.3207018562,10.878174669,7.0589064991,12.902278577,7.5504453517,10.480279561
367,3.5622648597,18.580482167,3.4823196135,8.8572869808,10.703878064,5.6382007815
228,15.826886024,11.559654825,1.4749633202,8.0120268385,1.3058984168,12.594339852
498,10.506471131,11.171168,2.6702947239,12.5787489,3.1905358396,10.604947828
277,7.1523012742,8.3258972778,3.6682550563,10.452353084,7.7069989406,13.343581047
408,16.649963133,6.0963361254,1.9596769961,9.7431800794,13.284528777,2.8966198217
309,12.22587838,6.1793820355,4.6005708999,4.8112627338,9.2994335927,13.497692735
361,1.8041818887,15.438108797,8.4583541278,3.6230369066,12.66414028,8.3842192094
288,5.0994669162,5.497737674,9.8210400313,16.915901375,4.2337426879,8.7843397127
302,16.893145982,14.723811902,4.9725756336,8.1740119578,1.0516942292,4.4544527596
208,1.7379247397,7.8644315777,2.5586851572,13.506904476,15.299917869,9.2511518952
107,10.43499995,15.047962746,5.7125612297,3.3507584766,11.903747566,3.6778972372
414,9.1313318759,6.5682703867,13.870729927,15.08441278,1.272548236,4.1640763103
485,12.396246418,5.9910417441,8.0430479774,13.374664024,5.1377637573,5.0799643572
154,3.9420265742,15.882478956,6.4748934754,15.747998478,3.3225326166,4.4693114732
65,7.741908595,6.4567320952,7.1998530366,4.5529887248,16.118551001,7.6356590053
282,9.3034546189,11.768906284,8.4639145017,1.9071773617,14.054999955,4.1250299849
457,12.45814665,5.8943411731,5.3273026515,10.611706956,7.1494309939,8.1572753736
71,8.8715368994,4.3310856796,9.3702022494,8.5170719977,14.472321395,3.9813531996
113,1.575901635,14.310470811,11.125615371,4.7015919262,15.347105216,2.4667650228
407,3.2604887448,1.2572271219,8.0709181889,14.293996197,11.799886893,10.786407675
62,10.38106462,13.537831679,2.3498435884,9.677681407,11.973039702,1.5473400773
319,2.9361795485,10.203362837,1.0980999244,17.666492866,11.753354937,5.7916913037
303,8.0390451029,7.9604483447,12.689451797,3.8274923707,7.7743285,9.149498679
80,6.1620086804,11.017163279,8.2230809575,14.406146309,8.1920160092,1.4149838116
205,16.780125998,5.7086968916,10.786422585,6.6616659984,7.9230156876,1.5138090113
141,1.7082786933,5.1564168204,2.9287517683,14.298644214,14.682740189,10.553640818
16,11.394790504,9.1434434243,6.6209176003,12.437127065,7.761702951,1.8160753208
430,7.5325080045,18.707553165,6.1385402405,6.6474579265,5.8512587175,4.2836449614
108,13.793547489,10.035304723,4.2828386012,16.526345648,1.7977381796,2.7128360905
182,3.0176199377,1.6473390842,5.603007982,13.169012332,16.337270919,9.3396250117
462,14.748485401,5.3549198676,1.0419227374,13.598870437,5.3024686314,9.0598119677
120,15.906978633,11.997471035,1.3530946565,5.0184223214,12.252645247,2.5454262306
447,4.2724377215,9.7209099997,10.459649642,5.1566137909,13.994543213,5.4664632841
370,12.949689139,8.2303676922,8.566094971,6.3591043265,9.0815775022,3.8399752798
249,15.956527784,2.6425134162,12.622390873,4.4858246562,6.2890229039,6.991448486
497,5.0578393228,8.9088309077,1.8586085604,18.365116172,4.8050419316,9.8955744568
111,9.316978205,2.223252032,12.523214171,9.0403977903,3.1615937613,12.586592087
175,6.898867134,10.938791704,3.8065519375,6.2137501561,14.543196395,6.4397189789
294,6.0049780309,4.4623913486,12.141145651,2.805934364,11.289811112,12.077447608
91,10.532404799,9.0467518722,7.3305797104,8.823894409,10.959646642,2.0216046975
377,14.114756044,8.4114715303,6.9793801748,5.20645221,12.372513931,1.6201489463
48,2.6259387359,10.676975,13.715249655,2.9612146104,4.7348060794,13.963452835
15,6.9361857176,10.665758396,2.3258593502,7.6577359578,16.632968683,4.4374303815
401,2.0699328706,16.584689905,3.8451442705,4.7385384375,10.900474411,10.384123725
321,16.005776796,5.457987458,3.6891597512,6.4688250022,8.5431560688,8.3530257368
461,15.901504889,6.5765299769,9.7595487852,1.0651070992,12.83255583,2.3652760922
56,8.3077487759,14.86661991,5.9639746752,8.1046097744,8.6470430605,2.5513054414
449,16.342030708,9.6737641958,13.386832579,4.0729501313,1.9439136833,3.0197981084
257,4.641295664,8.7889764984,2.5547668668,17.209984769,12.668561008,2.5386943284
472,1.0902113803,18.45895398,2.4433960964,6.6667259606,15.398697052,4.1418120714
336,6.0909866355,4.688337652,10.356187826,17.409395915,7.7651863173,1.8413503494
42,13.946323864,3.5522294301,2.8207497033,11.327743469,14.220802188,2.1959901592
332,4.2366862595,2.4944741493,6.021804594,18.848489414,14.575765949,1.8219095625
192,9.1213905178,16.34907216,1.6785976274,7.4061164171,4.9833026826,8.4424090933
293,7.1120117307,5.0586555153,13.126088555,5.1647392162,4.9010616131,12.527531669
