instance,x1,x2,x3,x4,x5,x6
374,9.3584203906,6.2390289367,9.3865037318,11.891938943,7.4631378949,13.794912742
182,3.4528804645,15.273248513,9.2317733937,4.4815566624,16.468177386,9.2260272379
171,14.353693329,16.874679833,1.0988821308,9.9064597921,2.1432017423,13.748455709
264,1.3168984875,11.513876239,10.021667811,12.022102159,12.837647244,10.101489681
21,3.8789808303,15.31307889,7.9963820048,15.02263478,14.199234899,1.3044049696
287,12.017927561,10.951022674,3.2204418299,14.208359441,4.9189901091,12.268137927
300,9.8182433955,10.17180249,1.3197267652,14.294392066,13.371590912,8.5386286101
475,12.712615393,10.535071261,12.6561835,2.8344544852,5.7427524552,12.913127935
206,8.1803400852,10.127814045,4.1641098715,15.862183556,16.553676154,2.4832706084
128,15.939841542,5.6973844822,13.715391639,10.535174505,2.6717754453,8.7214768245
499,10.344200153,1.5967714773,12.270370672,12.425675236,16.498160858,4.0834280336
302,14.596331693,13.362167579,8.5538524101,14.877134287,3.3028502353,2.4756728571
274,3.6810464077,15.115012485,6.5951664655,17.734023777,12.485810541,1.4916508284
212,12.032652806,10.496687589,11.573612161,16.344703197,2.6765321903,3.9762824255
428,11.514490072,13.939637209,3.2829098026,18.935460863,3.5614892207,5.8223798247
358,1.475766167,11.116670593,11.493225212,18.149007453,7.9447983615,6.8437540042
261,10.776402961,18.920765035,12.183721329,6.8455325747,5.385384649,2.7994634684
221,13.674785066,17.498312297,1.7608269008,10.851252637,8.2153973728,4.9019856015
356,14.24525911,17.665231771,12.484713402,6.5406130608,3.609717384,2.3351103719
14,11.497851178,1.2753263959,11.194231053,15.873476997,12.080618095,4.8666303447
38,16.172689654,14.078120633,5.7592545494,6.2401837828,3.0025028735,11.50845571
110,13.607826922,10.691169996,4.1056590655,3.6670723623,16.115225881,8.5284492995
70,11.633181252,10.490306077,6.5987183286,15.662861308,5.8935672902,6.3814974257
34,8.8296515755,12.870156476,7.2088944283,8.2027349966,10.095827397,9.3787468588
236,8.6415639371,17.088485507,3.9049893771,15.327347424,7.9498840608,3.6694978657
382,15.447279654,12.697951315,3.8901775607,1.216808931,9.6613608822,13.431933025
343,9.2232000977,7.3370907279,1.3392926042,18.624485558,14.226310402,5.5767663515
2,8.8393973783,14.38807643,12.869525122,4.4750546273,10.422543928,5.3057859743
131,15.730739653,2.8056765869,6.7487180866,15.761623614,3.962405365,11.170013899
405,5.366120521,2.5900570019,5.9031098522,14.035547459,16.000608243,12.224722482
495,9.7678314596,9.4486938096,5.1953802742,7.5818624506,14.207415145,9.8808483866
429,7.1466852725,9.9112649527,9.5045498337,12.147743287,9.3332827389,8.0321608288
7,14.206833094,16.110425898,1.5273855338,6.7957913103,13.919123054,3.4190722674
491,16.347710703,2.8495007139,1.4609227502,15.502421183,10.634937055,9.163621929
393,15.124867305,9.0808606441,7.5426987328,1.8156996048,11.765030682,10.615158572
145,12.703115806,9.8477288107,10.388727086,9.627975225,3.5574698411,9.8130949761
480,5.824231714,13.798296374,13.55594043,12.594764751,2.6297501363,7.3731714822
175,9.5005747192,8.2064807015,12.789623847,13.817383895,8.902473744,2.5196923637
111,4.7059092857,17.922099234,5.1530977383,16.133681602,1.6922261491,10.08107168
419,11.877619233,17.687964897,10.104004357,11.488501871,2.6460506581,1.7464690164
450,16.511358596,8.8818159248,1.8142874667,12.228986535,3.9029193074,12.173917075
451,4.5366609544,14.035800756,7.7201184055,3.0622695507,14.602037434,11.553744075
194,2.9054170735,9.9359827284,9.0600831748,15.541654579,15.19182197,2.8585331456
304,13.592734668,12.841012783,1.1065549678,6.1739258314,16.947566103,4.7760516994
224,7.8671087809,3.0951590491,11.765739038,14.802048704,13.37716645,4.4856858379
74,15.975096799,3.9973187437,11.171448323,10.092813447,7.1423954554,6.8868160406
149,13.110701635,9.174906088,2.2202684025,6.1636753296,13.662874702,10.87175347
305,8.6191452928,13.940344939,9.5714577232,7.513647438,9.0934101865,6.4297025283
401,11.113130532,15.922254146,8.0026972047,3.9455259875,10.96785,5.064171389
361,6.1379412301,9.4009065637,13.755912402,3.5533834966,11.854621295,10.310643448
472,12.435835004,6.7689551972,11.426903982,16.787876592,6.0305409841,1.5390284224
125,4.4738799185,9.0316762147,11.684036124,17.615888651,4.5918178596,7.48760033
292,7.9241828695,18.111686631,7.1607298849,4.8494105143,7.8528747112,8.9782771326
36,14.930496842,10.857785488,11.282420171,3.7975250636,7.1311872452,6.8578325938
487,14.20458658,2.0922848661,7.8266363102,2.9348392547,16.661460474,11.106305309
225,15.65961124,17.910914108,6.487711346,4.8868263452,1.3833058588,8.4443978632
461,2.3048527539,15.140853599,5.9035060511,6.005167929,14.259386297,11.095513241
351,11.377000783,8.2456475035,12.524343348,4.5856279228,16.243367288,1.6718045899
467,14.268301293,1.9125952772,8.9298321018,10.71883202,12.189022724,6.5316750838
190,4.5745357312,16.118718429,11.083710664,16.60167416,2.8084118329,3.2949279386
106,1.0628439374,17.622739638,3.8668213468,18.631278273,8.4441097453,4.8442461719
234,3.7357745022,3.5407477692,10.42735735,14.02016797,13.050556116,9.6483397062
139,1.4117509425,13.092995264,7.6756423125,18.501739342,10.765151236,2.9723446325
81,4.6080127582,8.9779173196,9.2942387543,15.969135459,13.33374441,2.2047050139
318,4.4944367558,3.0137652792,13.677178285,9.2523280764,9.9805254824,13.944064167
380,8.962148495,2.1477240142,7.0898429512,11.484473546,12.960413005,11.622447061
33,4.7568471693,2.8795268242,6.9142867783,15.715504337,15.87017085,8.1247033698
199,10.362853274,17.021636016,1.6076131884,18.175645737,5.9786119275,1.0383527104
197,12.012751691,5.453416605,7.3984957174,16.646938629,10.889752477,1.7346609554
426,13.510748114,10.14405705,3.8227867456,1.0246614199,11.763243727,13.774050782
404,10.443441883,3.5105220396,13.343429159,12.144268394,12.130825173,2.436644417
309,7.6229498088,17.344540361,5.4972273933,5.2303231871,8.7597029395,9.5398722256
320,9.545594804,6.9026212604,4.1948534106,13.706740083,16.949772794,2.5373857557
449,12.887929488,10.628778273,7.1100174612,12.929989116,5.8035518117,4.4067394694
18,11.879581843,3.4148319573,10.729605823,6.3501834837,12.497117572,8.8790830781
84,6.9455120414,10.664070264,1.9743006213,14.049060537,15.430578455,4.5997744584
334,8.1655722708,4.0999161177,10.949387252,2.5323873204,15.896492351,11.931918967
344,10.666173309,15.597099306,9.7123856579,3.2107743234,9.7953393124,4.5034355344
217,1.3110900708,13.043966038,12.07144484,9.1262212661,10.080272619,7.8366296603
43,12.186955042,5.9844373073,6.0810282505,7.2207199633,15.545490909,6.2179748316
481,4.322829213,10.417073708,12.55635936,7.5595120178,16.54365544,1.8103083649
255,11.710158769,4.6044158414,13.747928174,3.34816253,11.506574705,8.2426299495
281,15.907667641,11.780971351,10.520179026,5.0866211359,8.5960264243,1.2227249814
253,7.9462279528,17.247369054,6.7944157259,5.843305571,1.4305857345,13.721693006
222,7.529857792,4.4488518047,7.5466781403,15.723165409,10.0470048,7.6293477705
235,16.84116371,7.6227513482,3.4587903817,5.4930400616,5.5676898509,13.819404489
297,10.737309314,8.9909898532,6.8540413019,15.005439528,5.9105681963,5.2712847921
107,7.4803110883,15.243229121,9.9534857541,1.6705800691,6.999096714,11.351189569
200,3.5256121159,13.103043552,1.8949483833,18.453278941,4.8265420943,10.820584287
26,13.100844424,7.3786123209,3.9240149206,14.943114579,11.330032617,1.8048733943
484,16.309433021,2.836931522,7.8724445305,15.996314832,2.6691386513,6.7763197455
395,9.3662798032,2.7378808456,10.269603761,7.6998151527,8.8359102197,13.538633034
207,15.741013944,1.4944695067,7.4637709155,17.281353137,1.1381247751,9.3141012106
473,12.694022551,1.888132785,8.1070426824,15.417252514,12.423632037,1.7517739558
440,11.891993791,10.761681105,6.1543767916,14.229410431,1.9529265799,7.0161792962
458,15.252028253,3.6587759,3.253654286,15.473966562,7.5209561475,6.755669683
407,2.4621849619,14.421590636,6.007615611,8.7394662309,7.8571038358,12.336022522
295,7.575716421,11.756898219,8.4980995832,11.214204597,7.049324654,5.6415354568
251,3.4305163808,11.463128882,10.824426608,14.958510166,4.9007550851,6.048505066
433,15.187703419,3.0164278368,9.1064747227,5.8089841837,4.5686225779,13.850811012
319,3.4673587307,10.664467725,3.0283764545,8.7077403083,16.484211516,9.1753889346
231,2.0192779824,11.246750304,5.7823402644,16.890634497,3.9649553336,11.417620889
208,11.885344729,4.8518219921,7.6288701568,1.3914284492,11.869175635,13.671525167
315,10.155455001,8.3455108893,2.42612757,8.9279957018,9.1468732581,12.251405653
71,4.2776016891,2.1674859016,10.575603563,13.417086068,7.2432581931,13.548637078
476,15.396090355,12.884478516,6.889740173,2.6127035925,3.7329909354,9.6678304565
339,6.9396499172,18.052868935,6.604972699,7.9017756218,6.0826702751,5.5468066169
32,5.4622803628,6.9029832496,13.318422323,11.260974498,10.294822592,3.8686765835
27,11.621481597,9.4206664436,2.7196892342,9.2972328612,4.4157464318,13.533284433
478,7.886580836,2.8761970922,8.190535187,5.5994958896,13.41143845,13.002812412
337,1.8598944433,16.648210382,6.4714130054,4.3784085638,16.672109786,4.8807944262
276,6.0589821301,8.1962205479,10.699056274,9.555406455,3.1748808548,13.151300733
463,14.950086344,2.5404643528,3.3239540753,4.8569122632,13.256988171,11.823638334
364,15.994699106,8.1478466988,6.7529659166,1.253637224,13.950115833,4.6403722058
244,8.7695565335,4.2807000144,7.3033118711,10.075748902,8.3777492344,11.849302602
89,8.4588191509,2.4989367835,4.1351305956,10.515687959,11.229510523,13.795345311
370,6.0896470435,17.410972065,10.284974067,2.1562013999,4.6747091711,9.9545636333
114,8.1001171991,17.417825575,4.4041865587,11.49019634,4.0532729179,5.0970455944
143,2.6585864015,6.2254363606,12.751694164,18.044183179,3.3822351135,7.4933263182
402,5.5688046589,7.7110925969,6.2485790532,14.937700373,14.962312229,1.0864704777
210,14.151792992,5.1623197799,4.7002734444,10.866096674,7.856579937,7.77115644
67,6.0316104479,6.8118125722,5.2705133036,15.73503283,6.5172766,10.116961802
85,10.569024611,12.769801864,10.292222578,2.0423098849,12.048995886,2.7451531137
35,8.4973686002,12.766667137,5.1870934027,14.636441885,6.3465333059,3.0079250892
340,10.104368191,11.624857415,7.1557468274,8.4838437322,7.0721769407,5.940682136
177,1.0129859261,6.6889336579,7.6404417886,10.534911091,10.764127661,13.700870062
432,16.843121674,4.3429703256,13.50456578,4.6033420023,9.9558499008,1.0686859882
278,7.3813256696,2.6700340668,4.9143501425,10.568754794,15.524197597,9.2128568604
156,11.892724879,17.055271587,4.6760138432,1.1778855897,8.4163101166,7.0158656926
378,6.0478788242,9.083941773,6.6902566415,17.495536583,7.2793824039,3.5488876146
195,13.601815574,15.834650643,1.5963792657,10.522080678,7.2865307964,1.2241802115
336,10.330890436,7.5972553338,13.966815726,5.2492929972,7.2330648527,5.6572460658
79,3.5528045408,9.9668080029,13.632346804,7.2040523184,10.390999831,5.1557008757
115,10.995585009,3.84037966,4.5926279847,15.219008723,11.444416735,3.7488138305
409,4.1088644937,16.470331602,11.188950516,13.057041401,2.0798612051,2.7777394706
421,8.8410990648,13.424656808,3.4940988896,9.8574047289,6.2630776763,7.778861461
25,6.5483801588,10.148361559,12.528944633,4.8773387349,8.4507714473,7.0225695365
331,14.477873061,3.5770299057,2.7901497192,15.307744437,8.1087131798,5.1853445095
388,2.1539984792,10.103529735,13.634991805,7.8484083293,5.3640443645,10.301953516
129,5.4691837616,15.328582246,2.6703891661,13.762419377,6.4908956327,5.6456837778
60,8.8681820817,7.0986922691,2.9748055558,6.1257431274,16.951457772,7.282526308
8,14.412087873,3.949558584,10.062977043,9.0937883384,8.8056910597,2.9652195612
123,14.87986194,15.998258524,4.1963992843,6.9692109171,5.5119972788,1.6176332168
367,5.0448034294,3.8434691625,5.0581233464,14.889563296,12.263618078,7.9484801723
121,2.7889808305,5.3939381298,12.915626045,7.0590047874,9.1150679253,11.77455759
254,9.8085601777,10.916708319,12.230325446,11.513334022,2.7685503662,1.74564751
321,14.999151282,13.973070978,9.320026468,6.6805229001,1.0129929855,2.96758205
477,15.061506845,6.1201327341,6.1091715307,15.945555791,2.3269418143,3.3795225066
47,8.6305244677,16.765637186,8.1920325987,6.381737309,1.7596090659,7.1905290235
322,12.477715589,14.293377558,6.8208873265,3.4593889392,6.9575990625,4.9067961315
49,3.3829822093,17.69438841,7.524102574,3.0726859304,8.688778352,8.5451776877
198,4.7007132284,16.889833765,10.028977774,7.6408614684,8.536886178,1.1048385703
152,12.451396003,5.2891872437,11.008512138,3.9258970162,9.3385001533,6.7028275707
151,4.0822192244,9.3189678402,13.715711263,10.79903665,1.8121355772,8.9233152959
167,14.481555656,4.7302548122,1.3914723592,17.040366774,3.7675592415,7.1910773613
338,15.060228266,5.2627513539,4.5155831629,5.1965446621,13.863248885,4.5907431671
178,6.4264393412,15.345405774,11.786828864,1.3494583573,10.725051768,2.7944940678
265,16.290259231,6.7998209856,1.0217894916,2.6302552223,16.095758405,5.4647883598
360,11.613696348,17.361116434,7.4684196329,7.5162066803,1.2001584619,3.110646405
342,3.513067726,6.8633118612,12.571078241,10.580852508,7.7782373875,6.9341569529
88,14.485694539,3.3915838855,10.710360607,9.8544738539,7.2368402593,2.55887567
311,9.4325219281,8.630224233,9.7423836996,10.535270227,1.5961628556,8.2891884283
201,3.3654189259,1.116106349,8.3711870415,9.7052640417,16.318242565,9.3380940238
193,6.0786842667,5.5932841199,13.155751146,18.468252712,3.5465837158,1.3141149841
436,9.4714551568,12.077809742,2.1584576536,9.1118614608,12.411317091,2.8979883492
353,9.7416396178,13.25535689,7.9048263212,13.969247527,1.9340970889,1.3103859655
277,8.9166798741,10.487397867,8.9930320724,9.0447504078,4.9198996015,5.7186428516
118,4.2827163264,6.8794925176,9.7256549997,3.0964080156,14.414945483,9.6523621154
137,7.0322790705,1.4459729758,11.102570793,17.728058951,4.6338668801,6.0991620901
496,1.608259473,18.847409976,1.2015887001,13.109121899,9.880851306,3.2375451657
394,1.3015093356,8.9723144406,13.27935343,1.7034509303,14.563034564,8.0337572985
92,15.38324964,2.0746425861,11.407645717,9.2291850341,2.1969278865,7.5614769536
447,8.5912426859,11.714945234,10.797717413,9.5052759727,1.4719661288,5.6602995757
227,6.9360551424,2.4652314452,13.089302746,17.620448709,1.3096837215,6.2642817108
293,5.1098768786,1.9696820308,3.0887979877,14.745602151,12.774349026,9.9899897415
290,1.5204176903,3.1752463905,8.8049632302,9.4176853402,15.804322522,8.8971218066
275,1.7484717891,18.830939704,1.1506183781,10.996683196,2.2041672021,12.642332934
330,15.036533818,9.3792213816,7.7354370018,4.5269640638,5.5303462222,5.3385192519
270,7.4291522652,10.788791265,8.0634872718,1.4951286134,12.369921621,7.2070085695
397,4.2587178983,14.135599094,11.798762504,5.4425054793,6.930854816,4.7520559442
99,4.6188023947,9.1263153739,10.358773462,5.6159960432,14.485739563,3.0593084632
209,14.025148135,1.0679514143,4.3275126801,7.9254722092,7.5619996004,12.318207653
220,5.6222063042,14.296861802,8.9277904264,9.9317592215,5.4359762408,2.6356195069
62,4.2448018938,6.8459808263,6.2287004762,6.6941455379,12.860865679,9.9695957068
427,4.2860301323,10.585353557,10.780852401,11.395986548,2.1120145395,7.5456041899
279,13.043246102,15.374430423,5.2707777792,2.2425605883,4.2814017832,6.4382414534
98,1.1371331401,10.203244983,1.8987277467,14.781382082,7.4361251108,11.104822444
44,6.9704577066,6.0045970376,6.3808001089,7.7716554892,15.672700964,3.6852628542
48,16.01411986,13.454199643,2.1953159005,1.240737672,8.7383808531,4.8131565577
272,3.5785583183,9.547063712,3.5564786342,3.2112011844,12.703327183,13.806664168
187,14.223235335,3.6666819961,8.2767480116,6.0177195105,3.1805807129,11.025884211
