instance,x1,x2,x3,x4,x5,x6
18,15.68246454,17.068095434,13.83700501,8.7816571817,9.3924805298,7.1886263236
16,9.9107765816,18.565419632,9.072565773,18.608751217,13.414529178,2.0915297873
195,15.329776108,16.377962212,1.6724744809,18.533488432,11.345250439,8.2064490879
231,9.611243356,17.47000192,6.4260940428,16.227086673,10.21500688,11.174805793
429,13.282736193,17.095424005,11.588657044,3.2299181251,14.637527365,11.216013211
131,15.741706673,18.813703472,12.20838156,12.510847165,3.8029489405,7.9390260039
140,11.495040037,17.675686649,13.671837045,16.473284387,7.1562072113,3.9741131342
12,7.1085914522,15.118401129,8.2867529392,18.702129118,10.637166824,10.30245493
158,12.2326933,12.879694038,12.001444967,5.4649111782,16.804435086,10.36947153
124,14.729280129,17.697838942,6.1941766567,13.309517387,9.650010217,8.0820698736
361,9.1177567355,16.607673503,8.9557766006,17.220273857,12.337185461,5.3933116454
209,14.932442851,17.753560673,7.6407548534,15.577481168,7.8373178914,5.7808454921
128,11.60445305,15.86544905,13.748365768,16.775305075,2.9152445495,8.4496032482
282,10.311071474,18.77378294,9.1534935625,9.494503953,16.045285102,5.5033401034
412,13.453000262,11.964035594,9.3741529447,17.160686823,5.6276105531,11.675268261
76,1.2798540257,17.003440786,13.162007557,18.14345005,16.590478491,3.0404953526
226,11.614990015,14.569419961,11.992544824,15.488994233,4.4841123037,10.698604425
166,9.016197864,16.924573648,5.7135274776,7.1251200577,15.852045409,13.89256677
120,15.167844485,15.406106741,8.0039940244,17.798918538,1.7095968276,10.384065123
276,7.8453879133,17.389568025,9.1418892413,12.196158837,14.000352453,7.8676658787
283,16.413172353,18.211392584,11.130567292,7.8543489235,1.9283379465,12.728441954
63,6.2149241753,14.210756053,8.7275531797,13.513869633,15.776841056,9.7521399001
360,12.353250839,16.11837211,10.03281455,6.2734777122,13.665078584,9.666666822
101,15.077644903,18.849708972,2.9799653965,15.724481695,6.6693383828,8.7712752942
470,11.660762511,18.004444748,3.4011001496,15.843708928,13.487743601,5.3892506203
24,7.2366407998,18.168501266,5.1882764057,12.184536196,12.290045183,12.518121428
167,14.683393005,15.776003577,5.0867579184,14.714919746,15.179721817,2.1407053147
482,7.9708063938,9.5382509036,9.1626094074,15.773176596,16.367086802,8.5714661398
345,13.15980107,14.915035501,3.3998162423,17.714154664,15.375449117,2.5653368735
485,5.2037072331,12.725490544,10.567134454,16.172637947,8.6703866124,13.747234623
477,16.864567149,17.666339511,3.8117710066,17.424738998,4.4114213809,6.6068582037
111,6.5777693316,14.872614853,12.60988847,9.1009250134,15.928025384,7.6763042794
41,7.9778879508,6.7689782935,8.8829715515,17.337817748,12.392105054,13.396168045
376,8.2928096205,16.077097171,4.8830303131,14.198565531,10.693725344,12.448076771
236,11.954562224,8.0632398226,13.380553558,16.943017569,4.5629368275,11.46557168
401,11.154554099,18.917017097,6.2251945569,16.41612345,8.2751495875,5.3671049259
75,10.285157189,15.064371428,7.5163705843,15.169355029,14.241440773,3.9774137095
93,16.275229737,9.6829454014,7.950467777,18.357478436,3.390703626,10.453209526
313,13.954937596,16.380385906,4.2335904639,13.949488883,15.059390377,2.3565190772
480,8.9784166738,13.781899825,11.423455173,15.858507262,4.9598906599,10.911760758
369,16.768251862,1.9921192625,13.863858553,14.277877215,4.9968711957,13.97190836
488,3.5168537386,16.954650716,9.8784688811,14.701183429,14.26963409,6.5280302253
173,15.947309557,17.641404326,4.4346589844,6.6486652684,9.9974759594,10.736357094
151,8.6008272879,16.425284426,13.071304325,11.787547809,5.3923564032,10.041811596
404,13.438880011,6.623770358,6.9802680921,14.333847943,14.425382007,9.5071571239
355,15.878134452,9.8149611056,4.2782981524,17.371946758,10.940195139,7.0044539606
11,15.284882907,18.877754699,3.692183662,8.9184730342,12.936213046,5.5680369318
417,12.260033473,14.006884426,11.464912031,9.3608761029,4.9695572965,13.161414319
486,9.1130930297,11.434398422,9.3925120416,18.281775387,5.640727371,11.118768112
66,12.416672297,17.090183949,11.19167161,2.1876122593,10.037462771,12.005476127
164,16.362489741,4.1145927673,6.1005010428,12.937099107,15.600289807,9.7150719143
33,7.4545199648,15.174237605,13.026214988,2.8946712385,14.899858646,11.268798528
9,7.8306873702,10.733425249,11.077280386,9.266156645,13.964941178,11.649384734
83,16.829419039,13.859305037,6.4622213603,8.4927298068,13.187043607,5.5443888104
159,14.379110578,17.50443534,9.9278231713,7.971360933,7.3597460389,7.1530315259
463,11.732640803,11.043964854,7.2740768974,15.517601531,8.0106095113,10.634551212
410,7.8339592963,11.219289751,10.026831559,16.991604168,9.4342826642,8.6560074391
36,9.2584143616,7.5697946181,11.25998381,16.6294656,9.5174177513,9.7842080025
421,13.15756062,14.722300582,11.539228567,8.9164782544,14.19477405,1.3438660814
42,15.189131144,9.1173533215,10.944590267,13.444543984,10.049403515,5.0320879892
425,2.5444928966,8.9879911351,13.94632356,16.414091002,11.527372222,10.290999406
252,14.157456722,15.182436514,3.8095643525,14.382828588,13.142989647,2.9431686935
237,13.607777882,15.028837502,9.5900136044,5.1429173546,12.72205805,7.5045275758
55,10.457273383,12.229163724,9.8507120323,16.151900586,7.9704108611,6.8969367584
100,14.874793671,11.459502636,3.0636907648,18.903375168,12.404339094,2.8161154117
206,3.6080695018,17.95027983,9.9025151778,17.116005215,6.8898182176,7.8448684935
353,14.115272287,15.361942204,6.5269618956,8.9131450523,4.3382525817,13.936230592
459,8.6434314027,16.043644552,13.549888072,6.9537577135,16.093702536,1.8882389339
200,3.6426626444,16.636515875,7.1045040209,16.699013981,14.406070542,4.5752490407
443,11.105796229,14.260049468,4.7818993467,14.930461271,16.20916453,1.739615785
478,7.1580354087,16.119316742,8.4118524469,6.8657573736,11.257048715,13.156552688
436,10.536859229,12.147372807,11.361140604,9.3378116996,7.2836854905,12.274711434
359,13.740729548,17.098707234,13.01970133,8.7575991247,6.6095098816,3.6048973652
399,9.7946444601,8.3556065816,6.8221655828,18.950654931,14.80780847,3.8848073848
432,15.220542241,16.840980999,7.4545353486,5.6210088194,12.255696934,5.1472761033
229,14.602136176,9.1056196168,10.868690111,10.831031682,8.6680854335,8.3937846732
309,9.0914808176,17.063861571,6.8042807549,10.043619717,9.2605613545,10.138073149
196,16.617309805,15.790726533,5.5054180822,13.309304114,9.2627439089,1.8243421186
300,9.4423362389,8.7804783592,11.698737121,10.394680628,8.6447683834,13.26158313
110,14.203789819,15.179221229,13.94032266,8.1668312862,8.1340189166,2.5672222814
419,11.929546509,17.152631085,2.0094518447,15.861307103,13.716497719,1.4600100524
68,12.172593445,1.0260647307,9.5510948161,13.589573083,14.960668545,10.781671162
326,6.0412094034,14.591513187,12.234992006,3.9364167866,15.57582169,9.6764479724
372,14.822162177,16.833258802,9.7852581805,1.4711772329,5.5765080936,13.564820633
332,6.9459543414,7.6905734129,10.40434953,15.685856456,8.9740018994,12.317758352
199,13.456040461,10.492063301,9.7954156951,15.373850286,2.7273454182,9.9448114464
183,11.848326202,4.2338282652,7.9677339606,14.878359067,14.71765583,8.0565497954
294,6.3628501296,15.741805282,1.9099149236,14.494494498,16.426336147,6.70215399
301,11.79760325,4.595265808,12.593911494,15.816422984,4.925363481,11.755799313
70,1.0392346606,12.259734558,4.54596042,14.734307294,15.191408895,13.705003615
389,15.512967467,5.802090324,13.298510872,7.0644475468,13.060089439,6.6786396985
139,7.3106513098,9.6993902638,2.2395338258,14.511158346,14.299490426,13.344331457
259,11.464206718,8.9760782882,5.0012775699,11.238731165,12.371710785,12.266018076
430,14.953286257,4.9045014405,12.061882331,14.994318218,4.907004267,9.4344725716
265,9.3270232007,10.856178397,7.3388741489,14.725729338,14.320006941,4.5936518598
335,8.4350105301,9.8816080987,12.409299207,16.515658936,11.162448682,2.6323345832
239,9.7375793457,8.4683874859,6.7752241564,13.642996141,14.131445162,8.2147924576
277,7.7884691767,14.679165029,8.3006160238,11.664355491,16.167254038,2.3207836484
86,11.074064735,9.9097273177,4.5143105667,18.390828679,14.195234086,2.8199455435
185,8.8962070122,3.9058040436,7.5213608879,17.035457632,14.862862121,8.5922956308
97,14.131805323,1.992939176,11.763587541,9.2065350781,15.778152648,7.8956192182
350,6.7957437001,8.5422597006,9.1181286259,18.969216895,10.472119138,6.7518289816
64,15.924168617,9.3148613656,7.7986165718,13.117982002,6.3223605119,8.1152789639
387,15.437845368,6.5929169958,10.59844885,14.621865882,3.9049361534,9.4034967318
416,11.019441295,18.961629319,1.9486283255,17.725785553,6.213876076,4.6330972293
312,16.432356667,3.4856543033,11.499781187,9.1059113699,6.5926779918,13.362492323
324,15.672885899,4.461823089,5.0100065053,14.940936739,8.1568971463,11.986525579
172,7.3183305152,9.6337744961,8.6385513209,9.6932080737,14.056230191,10.623762268
303,14.695120689,13.754300585,11.757861677,8.8412103145,1.0033323206,9.9117481387
137,8.3822673447,16.324061311,12.832881096,5.0228135544,13.054151148,4.2481192322
3,5.4699083976,16.954519703,13.325841148,7.9250035603,2.3677941896,13.731151454
53,7.4920756407,15.866196699,10.728008957,17.326911216,5.0275948346,3.1739822517
494,9.3468520977,17.020099202,8.1276634485,14.131123912,2.6695103683,8.2817838565
409,3.811004512,17.915220608,6.9238279762,8.0163183059,10.339144815,12.530495428
295,7.9638601132,1.9729313762,9.2417692894,11.481946196,15.678714428,13.02248606
223,2.826108139,13.545457539,12.350449856,16.271868721,2.2115633227,12.077513983
293,12.470220454,14.779683829,4.7447588751,11.748815713,5.1633857526,10.329305973
89,11.006723698,3.4871493708,3.6329641431,18.805815389,15.550918233,6.7409508468
385,16.11968343,1.8582178815,10.914722493,3.2437820779,15.629983503,11.360003085
458,5.4124066494,11.46848504,12.741465647,10.679672301,16.888002593,1.7943425847
177,5.2851787023,16.350527715,8.1940013797,14.427552675,8.749404937,5.8709292407
213,13.778256997,10.023941783,4.0799668019,6.0541564818,12.416629501,12.484611026
318,1.7922383435,18.048517105,6.1202752013,15.358667256,3.7855744772,13.666259664
61,1.9112708345,4.7040534522,12.789629837,8.9548008647,16.538785789,13.73749063
339,14.040979438,10.05882343,2.6958663424,18.095043185,1.0553605966,12.673613578
388,8.0667537563,9.9548614859,11.653218459,9.2651966615,6.2306949422,13.387243873
441,15.060325418,11.070590933,9.4770945054,3.588083595,13.682964716,5.4524663182
286,15.723635722,10.067086347,12.313142124,3.7455342682,15.426412042,1.0174548349
170,6.0675312914,11.993452282,7.9777469516,2.8237481043,16.98855859,12.238578042
321,12.737054944,2.4944930044,5.3542347553,10.234941372,14.947742864,12.296675614
182,8.0414269231,9.4634054662,3.7650667995,14.265818368,16.404886652,6.1167982696
289,6.8898517787,15.936826894,9.3875178879,18.198354336,4.582009133,3.0557831179
336,10.080188956,14.99725377,8.1185469164,6.5615282981,5.825240694,12.326534157
362,4.7327809781,13.267370592,8.2929817543,17.295791456,2.5840571634,11.687307343
102,6.9424883239,16.626902964,3.4495972474,9.1210390036,14.335386641,7.2123294994
292,9.3596438505,4.3470482347,12.302719631,18.654321064,4.0539958067,8.9223804239
455,1.7078607604,7.2443688242,9.9048414298,17.653281566,15.871280905,5.2188631021
493,16.557687122,6.2866801904,11.54400701,11.132392399,8.0026563779,4.0282606743
330,13.282547016,7.4430847256,6.2066322709,16.660796828,6.2135921307,7.6793100566
272,4.6952814907,16.604388769,9.9003874112,9.887560633,3.3880124651,13.001405003
191,4.9876657017,14.814896041,13.332465793,10.294778652,4.7344450615,9.269356238
364,4.6451661289,4.6020679823,8.6677814759,17.701816738,16.825072121,4.9534159454
390,12.187696557,3.2685316252,9.8175438431,12.723708526,13.405358933,5.9401831955
497,11.918066625,6.2523792591,6.3315595356,12.006611216,16.46186588,4.1704505903
202,7.3233842403,7.3237734218,10.851099706,11.076379509,7.0702117421,13.483413375
142,4.3876927458,17.935103145,10.557746884,14.434968941,4.5753881447,5.1762464652
52,9.964311026,16.173565224,5.5405340404,9.5417649201,4.2507563792,11.592626457
499,16.024293933,11.430942726,7.5179619174,4.5851772279,9.7442865409,7.6213968918
211,4.6598544531,12.939993533,8.7826846503,11.277720987,10.450092725,8.8075353913
192,10.225772463,10.894237736,13.627358918,6.979142366,1.2360155769,13.943755615
368,16.226585899,12.300986706,4.1501834935,2.7623448884,8.2434620298,13.149481197
161,9.0132479817,2.8208320821,3.8815328339,16.717864487,11.094136059,13.302882701
288,3.788931381,10.221317397,10.501127055,15.391326768,9.8282938711,7.0559022806
1,2.7704367824,16.424420893,5.355925764,13.338586154,13.390783351,5.3529533511
51,4.6804512627,5.8864931972,8.3657588328,17.926620177,16.061269596,3.6929410154
468,10.076234359,4.6061151843,7.1273618059,8.3058800315,14.883116309,11.613396831
464,15.401890408,1.8311361452,3.688319975,10.034082767,14.948845401,10.696098091
99,12.033856049,8.2106726044,6.6295744404,18.446519276,2.1110816635,9.1116125616
58,14.338430405,17.244040353,2.5068396425,13.482897444,1.6820870377,7.2810012919
334,15.013981711,4.3661498125,5.6187784914,7.090084394,12.987471268,11.40441149
333,3.8364276923,7.739201745,9.6102320515,17.698902195,9.3726079129,8.2209831078
260,7.0809164979,7.9195199977,12.267711227,9.2370701418,7.4128879458,12.31544118
115,11.687527072,18.524635893,7.3782334393,1.4061552645,6.3858153969,10.799238754
445,16.356505748,18.862306252,2.0696458353,5.3572362862,3.7654357478,9.7641142262
50,3.5448860675,14.936361741,13.877100875,7.0613229997,6.7101371512,9.9578966498
407,9.0398834199,12.52316837,5.7419187434,17.917232408,8.5843247883,2.2452966501
462,15.146307167,7.0074508986,11.151104391,10.135946041,10.096867997,2.4667710764
380,5.7950781211,12.99109959,12.672789327,12.363086052,2.8805715963,9.1657155291
109,3.8764643781,17.066763151,10.416672713,6.7405755692,8.8380453959,8.8473059812
307,1.3247980662,18.922420905,2.2204299124,16.537479867,8.6341581829,8.145761027
22,15.660736229,15.360339002,8.3498026475,3.6910984046,9.3155858554,3.3932450903
96,11.707564093,15.058189988,4.9955335329,2.892265582,7.1914052367,13.809332551
152,16.930598512,14.271556707,2.7695772306,8.0566681842,9.9748152569,3.6058817618
62,8.6196821779,4.4489298738,13.44023398,13.288310275,8.6053581536,7.1998138214
45,4.8506652527,16.551265918,2.8910432847,6.0944344182,14.133886438,10.993410094
253,10.088896923,10.912396157,4.1025353279,9.500044676,11.760961451,9.1336112716
341,1.9572289661,9.8167054718,6.8531486657,12.771231327,11.503635474,12.492378971
264,9.3245234787,2.0820940267,12.881627787,8.1669241996,14.011810206,8.8705280474
38,9.2274231315,9.9344352111,13.230369217,6.9063662989,7.5302953944,8.4787685813
317,11.418248646,13.247176911,11.976652111,3.3168982952,3.4971059822,11.725057257
452,1.6369300708,18.65716781,4.3232879536,8.18787796,9.0973011702,13.236542914
381,6.3242423646,7.0795364352,10.993103452,15.714204924,10.470895156,4.3968874556
440,3.6680183634,17.063813908,6.8078918222,17.325737707,4.9318124391,5.1144121618
370,13.200232945,5.9683256717,9.8938673758,5.2784634703,16.771358103,3.6966596399
126,3.6446018517,8.1115348316,4.999716768,13.650223303,15.077745572,9.2408772919
235,11.42817859,9.6256836378,12.380441233,1.5058219521,15.089708701,4.6662893211
304,2.9033083767,11.765383923,1.167569587,14.695165616,16.006750643,8.0825513767
269,9.6020131633,14.760573484,11.591277997,3.2270734957,8.2017775364,7.1088746814
255,9.6961809024,10.038101282,12.445903996,14.392933446,4.4089367352,3.4234264318
156,5.4164604805,11.876388623,11.110226589,5.6592593202,9.6903805137,10.6170508
489,12.478549942,15.829299825,10.35116341,2.0920028696,2.8744167797,10.703565211
261,1.9382964335,14.939045697,6.5825505459,7.4895877214,11.613691706,11.751105948
396,15.999112044,2.5188203342,8.583156643,7.0531051429,7.8657199182,12.212184977
365,8.4455943331,13.647648449,11.483745434,10.927472154,7.1540746987,2.5699388934
391,7.4570547156,5.9942231583,2.0401556329,15.113641683,16.808354039,6.7889053184
250,12.685737226,15.535673329,12.999462521,1.7736426555,5.2936143987,5.9138451463
433,5.4015102983,16.620827504,13.524960059,3.5308304732,8.2918465063,6.8222901991
475,11.809600927,5.4099061373,7.5868910786,16.310276613,9.0097920522,4.0529036499
125,6.3054176904,10.460571829,9.8610351279,5.9690496544,10.088704981,11.477269892
215,4.578475859,11.090113974,1.7347015447,15.481967462,16.673795857,4.5794662184
474,11.680895675,12.626011891,2.6817633992,9.1926545501,12.231865369,5.7096933352
54,15.321624789,4.5198826045,4.8973640224,17.423823882,8.0420599543,3.9002665698
290,10.857275859,13.293283284,3.3507704041,13.354410618,1.5153683126,11.670941214
136,6.5111450516,16.31243018,4.6117685707,9.8661948601,14.968384225,1.7517951403
434,10.691762365,17.943299695,2.8445246597,2.1316298801,11.045068335,9.3163822542
240,3.2773413062,10.255452694,7.4940889867,16.783102034,14.089059088,2.0605461232
49,12.102672536,12.935269166,8.2979981974,5.8748698654,10.398714315,4.3204809492
241,14.506812375,14.321424756,1.3945397681,14.813725185,1.8957049996,6.8248311267
406,2.8695191219,11.026125796,12.015372729,10.823486104,5.1547870003,11.830945909
476,3.6066608578,11.101100575,7.5677230395,4.9977397658,15.773651626,10.507843227
25,8.017146524,5.948620006,11.307630459,9.2573526334,10.489462767,8.5205535993
384,11.241796743,11.377757514,2.7564651552,8.4824925191,16.006588988,3.6126919098
157,13.409767296,6.4515899359,11.464077812,8.3577429694,11.740913644,2.0522060588
67,3.4975881651,7.7150054579,4.3718031668,12.279974373,13.123464085,12.407739661
108,4.4616064057,10.1167688,12.034468367,15.819076564,8.0760366321,2.850065087
382,9.2594333813,2.120115865,13.247269373,12.323440014,13.99471442,2.3490976673
65,13.288693484,2.5498363222,6.6942845655,10.417017121,7.2934844047,13.027361669
116,2.0441628434,16.768615344,6.5089201676,11.607575112,2.9746512808,13.305065607
337,10.38448875,14.433650778,11.903219398,5.0752326818,6.0483800508,5.36384619
216,7.4031780623,3.6073265211,6.4416159613,10.102676922,15.304943454,10.289629934
392,2.1951851472,2.4902335475,4.7530311211,18.508847879,14.1116376,11.068907928
84,9.7933845371,14.582481833,12.515097587,5.3595015081,5.7010076866,5.1162953631
356,5.0604274683,11.551084425,3.3943577111,14.505754055,6.4272668846,12.053243736
28,13.184558358,9.6485561919,5.7541687139,17.743058287,3.0720460676,3.5199504294
444,8.1358100623,5.1065307586,11.222236166,2.4636276895,16.207672074,9.7771762384
498,16.087472387,2.1091700299,11.603718513,10.127180545,1.008030571,11.960518135
217,8.9991191663,8.9002304589,4.1923839517,18.794780781,5.6576426439,6.2557217525
366,3.9316814505,14.11391291,5.5208365477,8.6746969977,13.806469467,6.6599160933
254,13.085352506,4.4160263608,5.5553594714,6.0563328555,10.333872754,13.188971572
227,4.3961174488,17.113123215,8.5438683159,13.760381539,5.807383839,2.9701206349
20,6.3649985529,18.481389476,2.1696588052,4.4973507957,14.406998318,6.5867883845
175,1.0186811276,13.341125762,11.687421907,4.8574330686,13.403234165,8.1818626621
117,13.966212623,1.2856623093,9.9027322568,14.035461796,2.6486609094,10.638214546
163,15.267570242,8.7474612799,9.7829347616,9.8235211954,5.3073123433,3.4974569529
32,11.294187304,17.946032878,12.799870116,3.5067444667,3.1628629602,3.6744713525
4,6.0523645729,8.3318214519,13.836498055,10.865699195,4.6280536801,8.6660409791
146,7.3282579221,18.032265928,5.3339665718,3.271687089,7.6846298836,10.54111138
323,5.5061069876,6.264669891,11.752071636,7.9810390892,12.61177887,7.9997722218
397,10.061439585,9.6158884913,7.3325959849,4.3039195961,12.389975511,8.3958043498
379,1.921791926,18.535488103,6.2135129494,7.5192415705,10.799849439,7.0167977437
285,1.3391442932,1.335342214,6.4548532947,15.055845565,13.820044,13.965539392
325,4.5597913787,9.6476415042,10.528560745,18.368144952,2.7344895899,6.0544266792
487,13.273289829,2.0657932996,9.2358387986,16.117933925,9.5888329707,1.5656731499
319,14.976386949,2.5922455797,8.6107839176,10.014923065,7.8794863671,7.7054893291
344,3.0593146123,5.7300568265,9.5709640887,14.240074375,9.323604174,9.8377670059
340,14.121782139,5.6123226155,2.5421318603,8.5931656095,10.879029129,9.9938744071
395,2.9429562874,5.8329261597,6.4393173743,17.868301929,6.0640819594,12.548455348
257,4.3373994417,14.951540378,8.957733904,6.671095409,13.132136766,3.5161372628
302,3.819736328,11.893115775,10.828861079,9.2281719889,7.8935976215,7.8460160284
150,14.313174155,14.438755219,3.0106907294,4.2079312815,11.120022912,4.3504044621
168,4.8090365976,4.9195555104,8.146381224,17.566979169,13.1999221,2.7560807033
118,16.206161186,11.795306978,9.5171393717,3.3017993066,3.437678948,7.0954467687
274,12.435115658,8.2463738793,1.3983460246,13.929309766,1.3968585841,13.785171242
178,15.427951869,10.972733697,1.2207409604,2.3059550719,14.866299197,6.3604711201
143,5.0372372493,3.0334490808,9.432264507,11.884453279,13.067782808,8.6902846654
141,7.9015935846,2.3303267253,13.682153836,17.920180801,6.7248227336,2.4317771769
408,3.797007177,6.5476038489,5.9397184912,16.156079149,16.471439421,2.0017059408
247,10.20162978,1.6116067963,11.443467065,8.7187611153,11.768968001,7.1172432643
148,5.647145059,4.2160055563,13.301208443,10.538929359,8.0083031245,9.14808402
40,14.657354981,9.4446145259,2.7873295664,10.244706403,5.9319414496,7.7163714804
258,3.5463368967,4.4273401448,9.3706437654,18.878978821,5.2777100317,9.134052376
47,11.674230415,13.509359573,2.9514727874,4.5463453457,9.4128802009,8.5207288328
328,5.1855116747,14.283927998,11.905480013,5.9540519067,5.6607013606,7.6251613784
23,15.452334777,4.0325369737,8.8990307024,11.568482059,7.8721897341,2.7731129578
198,10.454016205,3.4245076198,5.9544272905,7.4862594772,11.246237241,12.029745317
219,6.642304007,2.6442916202,6.7070284944,12.360647228,9.7740038596,12.465248007
8,8.7865918614,11.365692267,1.750373668,13.636774367,5.6401292607,9.4126691052
190,7.1794720367,3.6609145636,5.9175401255,4.9470140846,16.548396219,12.29100801
13,5.4426753521,5.4646197688,9.058913511,17.179856114,7.9479860179,5.3522095971
91,11.049496304,7.2686911793,10.858037975,3.104618974,5.0070616826,13.157716156
205,7.0029454194,15.553987624,4.0359246489,8.1295989226,3.6384619065,12.055901232
147,10.744222168,9.8100438118,3.9588491656,6.5263541359,13.254881304,6.0852600567
446,11.167011496,5.2005957784,9.0151719917,7.6678692638,4.0218337849,13.212687442
491,13.329230763,9.6353925848,8.5367858771,13.955060368,2.7958687246,2.0231365208
453,3.4722287841,16.707519169,1.2428469281,2.9915749282,12.520782489,13.248547917
500,16.584097829,6.4162975554,1.5631438633,12.462327136,5.0680259727,8.0018298787
373,9.4269295782,4.410158488,3.6074898271,9.6462949472,15.022385504,7.9462266755
278,14.075962249,1.1451204242,7.7349981887,5.9497173815,8.7842231095,12.344158496
431,2.1418419667,8.7039113501,13.439021436,6.7299488331,10.759214476,8.2520551211
19,16.155112557,8.4215794434,2.7243137341,9.3468750012,5.9861966074,7.3837146533
481,1.8037681617,4.7287117122,11.489640447,14.663504628,13.660520099,3.5894776466
82,4.4910796806,6.1899623317,11.255725798,9.2769923378,12.512647834,6.0190311144
314,16.211317938,3.768018648,2.6062021959,10.426774562,12.512658045,4.1975315763
188,7.3974057212,5.6147552826,5.6897929865,6.0723086498,11.629452344,13.298806233
296,13.609305795,9.041220671,11.4199667,9.2689032899,3.2850019075,3.0002959531
222,14.475386549,11.787577468,5.9451613526,2.8015102823,12.712319955,1.8996226499
375,14.772221424,12.357453157,4.9527928063,3.79082382,8.3844649754,5.280830733
119,5.8715113997,4.1788869435,4.0962429531,11.533446642,9.8785512745,13.888037112
393,1.672315564,11.172031303,9.8630308111,7.6912019928,6.1075406596,12.912226851
43,7.6742993705,18.201054546,9.4421027096,2.3771709525,10.024755653,1.6083349921
238,7.8927111402,6.2705208533,5.9744498099,11.965768402,9.8683262952,7.3443814509
271,12.568825014,7.2959759547,6.1014169035,18.688919569,1.5383066051,3.1172031313
246,2.9110961668,12.526219261,12.14721683,15.325569321,2.283471819,3.9713409804
435,4.3160257004,5.552328628,9.8070203492,7.7064895197,12.859702509,8.9124900363
311,11.314487476,7.6180554079,11.26508241,5.8779659476,6.1965027377,6.8798709852
193,12.427297708,15.856199728,4.2636665546,1.8939798414,11.655145165,3.03489751
204,6.2484262921,7.9268244449,7.6493741702,16.850653686,2.8337604068,7.6054818225
184,10.540585,11.12084525,7.597624935,10.412025509,1.6402259581,7.8013738731
21,7.6912560724,8.5574351992,11.090567001,5.2345498917,9.2836908028,7.2545841071
473,5.2087709568,3.8874957208,4.5792088073,12.513929426,14.801473878,8.077781097
472,8.943802651,9.1605845587,8.8179930311,15.726683235,4.3407013416,1.9187577968
316,4.0152565651,18.015540116,11.567710603,1.2268941416,1.2316099405,12.839371009
291,9.8457501084,1.9427298116,8.5013044421,18.923727732,2.318206396,7.3168961029
85,8.0865079053,6.4727882301,1.0800502631,17.899743646,8.757382825,6.4034998829
456,15.093378223,1.8649055716,4.4608930026,2.7426970075,15.777143653,8.7588079511
34,2.2472388111,10.411068078,3.913125051,6.9216662687,11.622880708,13.570994603
451,2.1551653817,6.0137782726,3.2983422519,18.46506018,13.973024365,4.7727644602
2,11.473439533,10.949039281,12.039167756,2.0670135664,5.205190599,6.9262694917
10,10.513944369,7.3602158581,11.920193044,2.0651977486,14.519930664,2.2442049899
363,7.4478372708,10.930833037,12.274478171,2.2563403323,11.058264047,4.5445748365
135,6.4963785037,18.850786085,3.4837287818,7.583091401,6.2940624841,5.7444915008
347,8.4501013756,1.3628097484,5.8664254253,15.815548001,10.412923474,6.5333491575
450,16.434646834,14.039318867,1.5272936281,2.1467258804,5.5863026641,8.6786422762
72,8.8328194171,5.0758728916,8.1299245637,16.683810613,2.7435083017,6.748421869
160,11.431954097,3.920946769,1.3539588256,14.093617607,13.435707606,3.9740383208
