position,x1,x2,x3,x4,x5,x6
201,12.322968435,13.328887354,10.616624905,13.783552187,11.872582994,13.86402872
202,3.8375694416,2.8853967381,10.688663962,2.6012571482,10.059869848,9.1212732606
203,2.1000688672,6.6762310974,6.3927523091,13.036965238,13.427412998,7.0251402992
204,4.3105725534,7.3719202806,6.8028447086,11.703927239,10.006282497,11.202641412
205,6.7994631454,9.7155655893,6.9769878872,8.0520770638,4.881244272,8.5226034592
206,12.896574158,4.6998214209,3.580390523,5.2605325216,14.063494664,9.9072442083
207,6.9471759498,6.6934757484,11.412691626,15.774360946,12.437063541,4.7151537905
208,3.5575630479,18.215354169,7.636306837,17.634414405,9.0142703019,8.3512604807
209,12.361368105,7.0710164988,3.7195275223,10.900681043,15.085043684,8.9175438422
210,4.3943326958,4.0403359197,10.744899109,1.8006012617,9.8544398844,2.7291696237
211,7.0527912304,15.538333648,13.245777089,18.674409879,6.0414744392,3.7071984645
212,1.8786559589,3.5923050861,1.1729612623,8.4454321731,1.5135109276,5.3731121672
213,3.1463661082,1.8049812671,11.035602783,3.2477191836,4.73782802,2.1176898759
214,5.5234484747,1.3895244873,2.4583184756,9.3096582196,10.316163804,12.686789223
215,10.527637687,8.2869828423,10.271724615,9.9900388876,6.2260205485,10.692055662
216,5.5121574365,14.83857866,4.1617474644,15.258296438,4.7073736936,10.629597757
217,5.8187431172,17.625878681,2.7975674062,1.1697256938,4.1203663461,9.3053854932
218,16.514658649,18.967453317,10.692438086,4.4436699655,10.324264508,12.007676295
219,14.755646296,14.500017782,11.728185529,10.106188085,16.289808992,5.6427720159
220,16.182154469,9.1653147936,9.2358645294,13.958893157,9.6937919892,13.430578551
221,16.747563757,12.582927786,2.8629464356,10.799843043,3.1977744885,6.2350525486
222,10.379503939,11.16191049,12.545493365,7.9684907431,1.9062477574,5.8004798156
223,7.307518471,7.4322409779,9.739863887,13.734625778,3.9290550798,8.0779406305
224,9.6918760389,8.1997878104,12.336272318,18.13955941,7.0222628079,6.1715976761
225,8.5780195221,8.3475683574,13.341803983,14.06706028,14.849987738,13.222075187
226,13.462598179,12.862825244,6.1102263457,6.6826674771,5.6440922283,9.4677563603
227,12.139692079,10.193142074,1.157417339,5.4673855496,3.2504962832,9.0678899598
228,4.684897203,8.4157372066,11.22457368,6.0734998775,1.2881055847,5.7902030088
229,5.5860602073,14.428900469,1.4447477667,17.948748058,2.7514326535,4.6965894646
230,9.0233448818,12.736043142,8.8409057071,9.5952713648,16.156519435,10.877119557
231,13.478720266,13.517311581,8.3947593325,18.715406077,7.8898960687,9.0877127831
232,1.4774241522,9.3180753142,1.1473258086,10.950594539,11.980636276,7.1726188553
233,8.7749708034,8.5427427539,13.301233229,7.2931600669,10.504736986,11.533821101
234,16.968853787,17.411178918,3.2692482362,1.8433124353,7.4549948573,2.0734774412
235,6.8421463855,15.056152129,5.9524928061,1.2716523772,10.505756505,4.679050412
236,10.903201424,2.381271828,5.174232821,13.688684587,2.9972575866,13.920977574
237,16.164454728,10.451116858,4.290640401,12.306614744,4.7811267748,9.0724244639
238,10.352980785,9.985044363,9.4798663324,6.236658392,14.216024153,1.2902933878
239,16.831217218,6.6251415703,7.4439998625,12.16825857,16.082924541,7.7934362125
240,6.3233513124,13.438486224,12.780881369,18.379163161,4.40558099,13.809711758
241,10.114173263,11.439670345,5.9124402548,7.0430667703,15.229089193,1.4434190053
242,11.962842356,1.5276881834,5.9836336882,13.075355272,8.870622389,5.6069307278
243,16.139272776,18.139734361,10.278311391,14.158119319,8.1553491727,4.5284458755
244,4.8716578074,17.123605321,6.2663124898,13.443080709,9.6588518694,5.7782410441
245,7.8138806,3.2394243977,11.861830031,1.9566396973,14.738069609,13.052069815
246,16.792401806,5.6693126964,11.846454927,1.1845800565,14.44064296,10.01100693
247,4.791500058,14.754275569,11.109572513,5.1031872677,5.7451799437,2.4090248486
248,15.330762375,15.723275124,2.9418583955,9.4099943866,11.536864545,7.0318583539
249,9.4671801217,4.9626589068,1.7030912517,18.71116491,8.5981537811,7.7404115358
250,6.9272178896,3.7882598964,1.0487279305,1.6425840054,3.3718807884,4.0248544668
251,9.7691696174,5.6477265884,8.7564299803,17.085603117,10.909550536,3.1073964348
252,12.749430995,11.320909024,3.8783794306,13.582061289,5.1330502927,11.221072952
253,10.392101355,3.74915217,5.9232219921,3.5112661347,1.3844681345,3.6967999774
254,8.2785964757,10.233446389,11.907251829,13.983067311,16.72364505,1.3611906762
255,14.091878917,17.233920253,8.7412263993,18.435412311,16.296376601,8.710075883
256,16.163604725,18.718284264,12.702826078,8.6623372864,10.616930362,13.909909744
257,13.84155836,2.2117847754,9.5257565486,4.5572430897,7.8360680677,12.822564868
258,3.8501910828,2.5715621314,4.599771692,7.7159989858,12.601847321,11.266652543
259,16.893854972,10.744863994,1.6428340434,5.5556572033,2.122665327,11.498758659
260,4.4034672901,16.807699777,13.266330497,10.46719844,13.067203142,12.734005897
261,3.1960394531,6.0857363581,2.8896465595,2.3978067874,6.1494147442,4.9087667316
262,11.913937781,15.490010346,7.2351554122,7.679185403,8.3311895169,4.6111959186
263,11.71149851,3.9466813868,9.6792679587,2.5470800675,3.5448693,2.7447932244
264,14.667213522,12.653651045,1.9932996137,2.7449809168,6.1886245534,4.5940799369
265,16.569659431,1.2263460951,13.55070347,3.4146790002,1.3545139767,8.1932326152
266,10.752307627,2.7098968811,12.973721284,9.6041072444,14.10654591,6.3441158212
267,16.227570605,5.3288494246,4.0003085183,14.173872058,16.123795591,5.3590705802
268,16.966716778,17.705241458,4.5630313691,10.981386969,15.15552897,2.4661039005
269,14.837278809,16.086397937,7.2250886683,18.062233063,7.4005146213,1.8364796254
270,10.901688397,6.1932039363,5.3645543519,10.689088522,1.3471601382,3.1772514996
271,10.685067061,5.6990820272,7.6908440592,2.5725005609,7.7356172316,10.91449406
272,4.9676500298,8.8875883529,2.7568972064,18.861714968,8.9314208999,12.896690528
273,8.2624020129,17.547774679,12.256024514,11.397520265,12.563730203,3.2613547486
274,16.260628141,15.229047729,6.4512998061,7.4662861479,16.659454655,8.3540925076
275,11.520397842,13.05793129,8.6525391883,15.753346057,5.6163429059,3.508521266
276,11.148621041,13.033769746,1.4899488082,13.956441467,4.7725603804,6.0785298222
277,8.7381994016,6.9626874118,8.6959235424,5.6332452246,14.471160039,1.2196761782
278,6.7645926327,7.2651102962,13.976633613,2.7986591486,1.5313488133,13.444209553
279,7.8871902712,4.8289311654,5.1377434772,9.5866249455,10.322164055,7.402795569
280,5.9894522838,16.433003848,12.469796964,13.571580771,1.3280559555,4.6358006385
281,3.5354537368,13.615301645,11.993732888,6.5269604954,14.251828175,5.1757102618
282,5.1583172232,8.6561339907,8.4394564999,6.4037409029,4.0121633969,6.0961187745
283,13.29869917,5.905191551,6.3772772728,3.1606770041,5.2645797245,10.061357213
284,16.411199518,6.3549767295,13.204423317,1.0489050942,14.773319233,9.0928690794
285,12.19799738,2.3736044611,13.967092282,16.221194936,1.9135779552,10.806397822
286,6.8041487299,16.768438712,13.229224485,18.62752272,6.410175249,1.441342891
287,7.5946704932,1.3466999903,9.5242049331,15.568221658,6.450451944,3.1104703483
288,14.186801776,9.5278580058,7.3408815458,17.352247618,3.994775787,9.2068906776
289,15.32738144,8.7904263162,11.352204518,11.128792405,13.800370447,13.618651186
290,1.9784044214,13.556892466,1.9650952588,7.973261626,4.8955456652,2.8556364814
291,12.717956111,7.6842826563,12.495739952,10.341048601,16.619794335,12.176226232
292,1.6250854917,8.7816065969,9.0427163532,15.022851741,8.6835730337,8.2464700849
293,5.9478273354,14.362038123,9.4451707813,2.4623855753,10.812247552,10.004827255
294,6.0828201249,14.87257537,4.9779514212,7.4476808123,1.6564703174,3.905415629
295,6.3428250477,8.3318406758,7.7042800868,8.0989327575,16.162938032,3.0351983616
296,6.4395477213,6.0704865204,7.3113754103,1.3180169081,16.202678844,12.915865184
297,1.139367003,12.702439979,9.4055362369,14.694574588,1.7322917394,3.8225854635
298,7.8020528071,16.621684885,8.5925600096,2.7354382039,9.2734967917,10.86863561
299,3.6754584834,9.8277756609,10.582437511,16.639668476,3.6847743429,1.3558661323
300,1.8174418621,5.0634751893,13.824448915,12.06843701,13.013852067,3.314198344
301,8.3524960503,9.9355649618,10.075600941,6.4217803176,2.9336918034,2.5516505903
302,6.1796198413,10.391973156,4.3869577227,8.700114897,7.4984935485,10.418027369
303,1.4527656063,8.1309244325,10.751948114,2.207229211,1.4480588883,13.499904919
304,15.729010683,5.4996741242,4.8772227254,4.1926410934,15.186009601,6.7479998486
305,1.7927408367,3.3110714518,3.8432703493,12.074183123,2.1974134371,10.837724505
306,8.5251704939,11.215588969,7.3181396176,10.123700802,5.867186401,1.2767199799
307,6.7852527834,16.454625215,7.7897701513,14.307468208,5.5793618187,8.3574985245
308,2.3053456768,16.547839912,8.1451961901,5.8748286515,15.581101011,7.8347681793
309,15.874620609,13.450578774,10.663759081,6.07815623,6.0909284987,2.7640229072
310,5.5308384784,11.485135532,3.7342934071,4.4120451538,10.67787075,6.4103679245
311,16.917943764,9.1924761245,4.5511593488,9.3912489223,4.2223102897,7.3690747076
312,6.76373218,3.8930956619,7.8617758078,18.473652293,16.475537222,10.333172069
313,1.6082496084,15.594317117,9.9792042691,17.102818704,8.5146727674,8.6738428092
314,10.149306152,5.7098187716,12.48860999,7.1798806489,9.4749696739,2.9605863532
315,3.111188814,14.414761988,10.864795781,5.772817797,12.00901543,7.3128221352
316,8.6549060158,13.075602178,8.3585292946,14.60554417,13.109703682,1.238118836
317,8.2802191675,4.98068929,9.9358364565,11.267424419,9.9694737084,13.240929217
318,3.2341558523,6.3573254016,2.801247657,4.2780064647,1.427489467,3.5377859145
319,12.381622858,18.435940907,12.135418981,10.544050937,9.5413629748,10.309073164
320,13.399166808,15.084661718,4.3786040589,8.1841896293,7.6461774409,1.121151706
321,10.410267297,16.937432318,1.0193801934,4.0793010197,13.970338311,12.800616748
322,12.467189889,13.387560697,13.138601022,18.525209806,13.864483323,3.2732720135
323,7.6184522696,4.7862353474,3.3617481417,14.598861535,3.6703610569,8.1954931009
324,15.175409131,5.4426507545,8.7977899541,2.8199872198,7.0214400552,10.576958552
325,6.494016517,18.052993536,10.907665537,8.347512098,2.0968714096,1.8582235819
326,12.894607611,18.406782726,4.3782242835,3.242464141,3.188277591,9.6170100519
327,7.534406133,18.00626681,13.261397033,5.4935847009,12.972249094,12.909508208
328,9.2512589693,17.147158163,7.0533158784,4.1256898958,3.875431139,9.4473597922
329,4.2400770597,6.7156313397,12.551863607,12.616964478,14.614158101,1.6948353413
330,2.0370150544,11.088396937,8.821740262,7.3881148552,4.9900033399,3.8558506919
331,5.1236146912,18.183022976,13.945494983,17.063849409,10.689732246,7.8665264647
332,8.3284342326,13.80715043,5.4343554853,9.7834974569,7.5717639998,7.5570327933
333,15.0999594,14.215905442,5.6232803545,18.259814679,4.7594425045,8.6998194859
334,14.52539061,5.5047253231,7.1715676603,5.5174692231,14.788763478,6.285236923
335,6.0687605925,3.7367635663,1.7442573227,10.31558725,8.8078285232,9.1703990032
336,9.9638976306,12.720030077,4.7543825018,3.2371719456,7.0363524184,3.579608374
337,6.1340955682,16.097947323,4.1869551407,8.5011439468,15.550083313,1.2414798262
338,7.2283457555,16.36713035,13.539246527,10.152448739,12.924709555,8.251190831
339,4.0270402059,15.833302372,4.7484085038,16.861370222,11.725092016,12.184266818
