position,x1,x2,x3,x4,x5,x6
166,10.277993616,18.232798757,1.0853944661,18.721534296,7.1494834535,11.568542186
167,9.4037235118,5.5202460345,5.6715839219,11.812946635,5.8854165673,5.7444247084
168,3.7913390622,9.361746354,9.1830994734,11.779351384,6.6006248444,8.6164445118
169,3.5081004128,9.3639668962,1.5881689722,12.793566161,5.3022348545,2.2522355067
170,7.3051293567,13.633524112,10.124466985,6.8703703792,1.1177090146,6.8431291883
171,4.7215409316,5.7870685915,1.9567437833,18.551049898,5.1203184538,7.0611832235
172,12.574286077,14.423458459,8.7353615991,11.58376573,14.857001737,3.7510364419
173,3.6790709682,12.713185637,4.2421143337,3.4600693653,13.637405604,11.39189178
174,9.8428180031,17.475698584,5.0047419041,12.255769872,12.205277253,5.7661110437
175,12.969288152,10.409239235,5.7336148582,13.592624323,11.351944245,8.4780395527
176,12.224518009,3.7406224813,11.864378238,5.9493415495,2.8805275671,1.3472679486
177,12.108124033,17.331817617,2.9742013069,13.02791479,12.345532242,7.4115459311
178,1.906405028,9.8764421474,10.286952749,4.3921161648,6.0930475071,12.844176975
179,15.850830771,17.338015548,3.8213087691,13.823861715,2.7543371394,7.1253220041
180,6.9083328061,4.344663009,12.025712977,16.307979955,11.873122569,12.372674323
181,3.6773436666,11.482638051,2.4786069083,1.1566395438,4.5533171594,11.173709327
182,7.8575764857,3.0850929408,6.1606116572,3.0276255901,3.921079319,9.7009287176
183,10.408039197,17.846312266,11.872237553,16.815150731,16.981210299,5.9721800017
184,8.9825444482,6.3123000767,12.572127765,15.385708592,13.672049288,12.118380358
185,14.888459451,7.248698249,3.4280283095,16.089912649,1.900018692,10.888212482
186,13.736753032,16.145120515,4.5832439775,12.359334618,6.7547980696,8.6464693074
187,12.579385012,1.1329302494,8.9106636057,8.7814325425,3.7839229628,13.803121846
188,2.0373816229,3.4577479009,5.9894403557,5.912921208,5.9180154055,11.715686768
189,13.984659091,16.276614706,5.8909548051,6.0162508669,15.59667895,4.1848235088
190,8.7128945328,14.381167144,10.076012501,18.096284561,2.7899781428,11.002206784
191,3.5020272508,16.83654921,7.9816187201,15.672142103,11.971064821,4.4360735284
192,5.8270482495,2.356372362,8.1182752734,18.766678896,11.613131918,4.4455118242
193,9.5877421089,12.897537945,13.715105518,13.875158962,3.2780267894,5.1640645976
194,7.7253891453,7.6179070021,2.972696967,18.741816402,9.0861696973,11.938418566
195,12.031967469,18.13424043,5.2967868487,6.1736122728,5.011573188,9.9710802424
196,6.2098347358,13.670190802,10.049948035,8.5577440932,12.988846477,7.4042049553
197,16.832275216,15.177279972,12.648367513,2.1781963939,5.8860142753,9.2007232127
198,5.8858671822,13.589369202,7.1190203794,18.267304777,4.2160345539,12.78798752
199,16.930591069,6.6581816329,4.4364356666,9.2334680147,4.167063009,13.804475351
200,5.3969494924,15.396317672,10.812679047,14.930851507,2.379976552,8.9913555409
201,5.3393230177,11.803060955,11.723159155,6.4821536741,8.6055643633,3.2598955201
202,15.796426754,2.1222117641,5.0380667634,15.737295668,3.3895798922,12.286108311
203,6.7248510234,14.394720526,13.846397474,13.751774121,7.2530841753,3.9331728048
204,11.286184028,16.800453697,9.4588388887,5.7201290447,15.141734663,2.1543894701
205,14.107582182,10.597282136,5.6778678186,7.492617989,15.004888386,5.003258449
206,4.5649524182,4.201355251,6.3716534995,2.4854985015,13.08608054,9.2553271244
207,10.144815549,8.1889871834,4.3415744225,17.905085907,9.0860818997,12.490327114
208,5.0073266663,15.263999368,9.2254024311,4.5462346417,8.2321735434,2.200196743
209,13.908581533,7.253762092,5.2302986067,13.029242789,7.8909200057,2.6823482795
210,1.9691428728,13.131018196,12.095683039,9.6452637091,8.192332156,1.1745068545
211,6.4094920829,12.053681918,6.9697005735,4.0280030514,11.019166563,13.265711377
212,1.1081917137,4.4333258965,1.5867480568,5.5533728497,16.010635022,2.5795102201
213,7.1401899345,11.634671987,10.333270189,12.003973523,12.781873088,4.8464876856
214,11.034716558,1.3719364465,4.2665577312,8.9876125916,6.3314070478,1.8756374945
215,13.709353592,12.178025708,11.999340876,2.1727398084,6.553289853,12.700690363
216,1.2442421578,13.29382128,3.6782463724,16.793444188,7.5409166776,9.1932615766
217,5.5787390061,4.4025689261,9.993128147,16.584058161,13.094288249,10.943786277
218,6.3114180639,2.0519581051,9.2524707045,12.657338957,3.3484641314,6.8231671141
219,3.3366437554,17.740108364,4.5144082021,16.660519751,1.7098289877,5.2597119375
220,12.479597442,9.0570075875,2.9493047856,6.6675519804,15.797493216,3.4980944572
221,9.318743296,11.054844791,3.8399978324,15.330447207,4.4311676584,10.789352017
222,16.475507542,4.2019588905,4.025750723,13.10398875,13.008828696,3.3409499356
223,4.2327210419,17.757582663,12.660055531,7.1527357716,12.204437934,9.7105284538
224,1.3854449019,18.918607902,13.351685887,2.3212495055,14.918532167,10.398387591
225,14.166972861,4.6056470592,2.7715132525,7.959952442,6.4721806273,13.606920151
226,4.5530835427,12.821751878,9.0476870523,8.095507036,3.2496028095,6.3598795414
227,15.630952213,2.6671623681,8.7135829222,10.343706205,6.3418040052,5.0422971742
228,6.4713663608,8.8579963706,11.611579884,5.905290185,7.3017013147,13.403241452
229,15.553902626,9.7346138037,2.6947948255,16.565418565,7.6296761185,12.57156963
230,2.4402840883,13.809273595,1.331631823,6.6727706706,12.016656306,5.7966318075
231,6.5886676125,10.460736537,7.0333753277,3.8193754614,15.815529298,2.1310097561
232,1.1419983953,14.041087465,12.10243201,18.128016955,12.577361856,12.665331286
233,2.310930945,8.7254577321,13.65559734,2.4980558497,2.5558753461,8.7363967581
234,2.2189950533,4.3297127238,1.4382332673,16.13046262,13.494260397,10.024700181
235,2.026383888,4.3554468262,8.7291972912,1.6835979442,1.6695698425,6.2157519902
236,1.8874923997,1.7388804429,3.7645469862,11.706530348,12.261157945,6.1751081962
237,8.6264977604,17.397261455,11.922355074,2.089578995,16.55417145,10.787138438
238,9.9218444414,13.344310894,7.4094911558,7.023791289,4.8597136028,10.237846805
239,13.112411596,7.6503649666,5.8958457299,11.007080247,10.54919536,8.7251243526
240,15.428703766,5.4495019084,9.7422387705,11.311225416,6.950811822,4.5267109147
241,16.422321793,4.5735147442,1.1351843458,8.8486377914,13.965825167,6.5166817291
242,4.5425442979,12.777285751,4.779498012,14.185784788,16.913385205,8.2512674483
243,15.894495282,17.637797765,3.9328718411,17.024887536,3.5076433495,1.1990790574
244,1.8131640553,16.018297672,3.315300032,11.518676228,3.786732547,6.8367604383
245,4.3262640238,7.7782510244,2.4669681997,10.187497935,14.423263874,1.867341131
246,3.2026264966,8.6973105008,4.5597771038,10.200069206,15.211231362,5.2032455581
247,1.1762335338,17.537150985,9.6128833815,15.185395368,1.9957325272,1.094948316
248,13.33269719,10.076347194,12.375768931,8.6186521859,11.500707172,9.7079425601
249,11.802693069,7.545002277,2.1424922033,12.764601933,4.1596332677,9.8599991244
250,5.1082686074,14.174703941,6.5997799116,9.7500589564,4.4118642174,4.5863571849
251,11.868968427,12.487170673,10.056128131,3.945786824,14.920894433,9.0182604641
252,10.527086828,16.229699345,8.2340027145,6.2563474281,12.08235633,6.2268346911
253,7.8770052828,10.218535909,5.9056168192,16.505755017,8.3199682385,4.772397022
254,13.850558165,6.7921032016,8.9907186541,8.6227890616,8.6009822786,6.9109381284
255,14.971378058,17.201326908,6.185005839,8.8954731422,7.4617003016,9.0520540806
256,8.3519340083,16.436461128,10.831545704,14.189368626,13.001728673,5.0327910751
257,10.260272432,14.116757263,13.252248293,7.0420878646,3.3012085445,3.0080810601
258,8.3525691144,18.736728964,6.4644814797,9.9407727513,9.557051938,2.8646020913
259,14.772874858,13.387160578,1.8946354608,3.0054948721,13.897331156,2.7796185585
260,1.8905772977,16.56905432,4.8742621322,10.016482753,14.825404793,9.6214710078
261,11.862014357,15.469561713,5.7802448845,13.750706224,10.044820715,6.8468759924
262,15.548209421,5.1310345652,3.5511315165,11.133330862,9.8798445873,13.117059619
263,9.054687392,1.0333537888,9.6211206196,13.128695697,14.357734315,4.4500422301
264,9.8317264654,4.2122434773,7.0931076983,15.166259856,10.049606308,9.3380605564
265,16.523107916,8.7556574778,4.6279353455,12.145050651,15.149354033,13.415517272
266,1.1573778912,10.571458167,8.983170276,16.50022299,6.7359180227,13.682966471
267,16.657944493,16.149184891,11.171134926,9.9280200838,10.068812449,7.1458187895
268,7.9979341924,14.635797263,13.346419512,6.6299780793,3.0914896093,10.837224983
269,10.081742827,5.0126452036,9.4698508927,1.650984487,5.3437088542,9.890913045
270,4.7764198072,9.6822567526,1.5108234682,14.132291486,7.3771827631,1.9366395918
271,1.4175839499,8.3488563374,8.4095472402,17.839892101,3.8459510431,3.1997531182
272,12.144162495,3.9516354059,12.536300337,15.542530677,12.956203889,11.43913739
273,15.29408725,18.107889038,9.2706368733,9.9439578871,11.039714172,4.8427345827
274,7.8796129972,3.6642692233,5.0969376194,14.564650474,9.0145613961,11.236454127
275,13.711236093,14.321034725,3.4330807624,1.6702242447,10.994519144,9.9151126188
276,1.9764678404,2.8631673735,2.8887402241,4.7270176373,14.983655505,7.6716353551
277,7.1988012195,1.1721719773,11.568607801,10.826734879,14.919853792,3.7821383448
278,13.908718739,18.995078943,6.7699851075,9.0447426755,5.5085698552,2.8006401635
279,13.759839226,12.745014846,12.386313276,2.0089440513,2.5468714461,11.014515184
280,7.6813701913,13.54694471,9.7297347062,18.216909079,7.6502456702,2.2694043454
281,12.521771792,2.9779669167,5.0675730533,3.3838328966,12.821713764,8.9053006547
282,3.3962346651,17.696367935,13.353353492,6.17684366,10.581011791,1.5217867922
283,10.154908456,12.05434426,4.8168668677,8.6024320549,13.848276637,7.1878326396
284,4.9123159349,12.805786234,4.9941275518,5.3322115149,14.591771588,1.0511698637
285,14.831443969,12.60796461,11.976976675,18.670623673,4.9149370193,8.6522098635
286,1.8833236471,7.2059248439,10.999122029,4.8291731928,6.3150613904,1.6667094955
287,4.7703839876,18.175782647,5.7736790506,6.2452197517,6.6193206944,2.0341389813
288,5.9907386862,15.108109351,12.426158413,1.829072684,4.2069485746,8.7246735443
289,14.171089198,11.459372344,4.7861837375,12.26499986,15.594879054,1.1994167301
290,8.3267570511,13.713035361,9.9796626293,6.9020576025,11.570183299,8.146461298
291,8.527383212,2.5300375209,11.681597905,5.9088617307,12.622562401,3.4121365193
292,16.509811874,14.665345869,2.9833351735,18.632506176,4.8581820503,9.8052584801
293,2.6806720123,15.297327408,13.087369406,8.7416997482,15.575117748,10.824526925
294,8.8115281239,17.796711382,9.4059118202,10.012187677,15.086924985,12.252333085
295,5.4498627,17.706938495,13.339203597,10.835990214,15.274364121,2.5336532139
296,9.7926180996,3.7532752994,11.417829568,14.998686161,11.559324928,9.1703994027
297,12.694639288,13.64592671,13.383434057,10.300093818,8.1585852765,9.4772880631
298,16.331320606,7.0959986397,11.282260414,1.2403521086,15.586813375,5.3121089984
299,8.8374978267,8.3622858017,9.1822101728,14.340291674,15.680011272,2.2918138253
300,10.678764462,16.638838865,1.5805748894,10.820481975,16.524108551,11.815091024
301,6.2017670013,4.1143266335,5.3604688067,15.770849,11.925865736,11.085516943
302,14.123929359,17.083914021,3.353051469,4.5531424992,6.5327945352,3.7111865256
303,9.9317856766,14.336314528,9.9807308833,6.1685586139,14.893277701,8.3647907476
304,4.3312075883,1.1175778802,9.3079649489,6.2192640319,11.273797467,13.334668694
305,12.968476575,14.086744639,10.108650423,11.058323829,5.7861204483,10.574314465
306,15.284524202,18.389347169,6.9643950772,9.0963200838,4.9371950962,3.0848318194
307,11.409292113,14.155671204,11.709380769,7.5306240483,3.2888025492,4.4848557748
308,12.629906595,13.324096933,11.099758335,2.3065846325,12.468000881,12.047077322
309,7.9845258035,8.3599156719,7.5342884043,11.561075683,4.4165476598,13.169606927
310,6.0043217689,8.6357930773,4.8013060428,6.3026710344,12.461756762,1.9763203857
311,15.641411807,6.8816111484,2.6747753269,12.314108106,11.832553986,9.5041103668
312,6.9416518621,14.180670452,13.221854334,15.068431483,7.4334096387,6.7161179911
313,16.617927235,9.9354751748,12.329115644,16.127604601,15.848902699,4.9292777067
314,11.109865539,12.408631579,2.1138615934,13.853443061,2.3275468387,3.0286798547
315,10.030492432,17.201461547,12.884813677,16.738286022,7.2555239201,9.8668354573
316,6.2286242358,2.8253740175,5.0253444368,11.124651074,1.2681325264,12.648511062
317,4.557894513,8.9048337792,13.448971263,9.5510333227,1.1140195951,12.584471663
318,8.9512032233,8.4338725731,12.790199731,10.899175159,9.3055319041,7.6726655259
319,8.7254962847,11.747072625,13.120372752,12.763978462,13.688824557,3.9234504863
320,4.254085429,18.154439081,5.8642354005,13.020445634,3.1843285225,6.6250917218
321,12.488382887,17.730222299,9.7397519771,16.142861865,1.4100395292,8.487082812
322,13.133044228,1.1089658099,8.068184878,2.6280073049,1.8682538047,1.0955098446
323,16.743108943,7.859352157,12.929154829,3.3394361516,6.6932258345,7.0321372491
324,14.485399183,13.639623954,8.3680956059,7.2276762095,13.727919497,3.7606392775
325,15.509006035,3.2490933505,13.329449364,11.897126466,8.0844435431,3.6390003629
326,2.3436942361,8.062716993,13.914477839,17.112258705,8.1323745362,8.6637811775
327,1.8312308304,16.835589918,10.995395644,10.350135577,12.882187959,8.7513399345
328,13.639711518,18.049828265,5.8717200826,4.921323874,2.3662962727,11.984121813
329,16.894904621,4.0751815825,8.7153609514,18.863154077,12.115670413,3.2362724273
330,4.588537205,7.6169379787,9.4380164319,14.535281949,16.486593198,10.497790146
331,3.3886207305,17.637116638,9.5149954965,13.309470918,13.804025501,3.5112341975
332,11.446797147,14.720975655,6.1445103611,16.07029019,12.414286409,9.0332574025
333,15.104400188,6.7122734613,4.2640131593,3.4477763614,1.9009651355,10.209233989
334,16.737897675,6.184831731,2.4944935741,8.9459419977,8.5874987133,5.2677092867
335,3.3036650568,14.356494031,6.206627646,9.2320436318,1.8465163931,4.3994174595
336,16.556538329,7.6303874548,10.443243626,16.900333214,3.0732523389,1.9656040939
337,8.222641997,7.7335390318,1.6265046145,6.66135521,2.01272434,13.168128064
338,4.6211479194,10.029751993,3.046189962,13.166912896,11.026486553,10.607206619
339,4.0963321626,9.9345374159,11.636445129,8.2765369625,16.100961044,13.267411018
